framenr,roinr,mx,my,count
922,1,16,43,2
1227,2,8,18,0
1227,11,21,14,0
1227,39,56,24,0
1227,25,34,10,0
1227,29,38,14,0
1227,8,17,16,0
1227,20,33,18,0
1227,14,25,22,0
1227,31,39,19,0
1227,33,40,24,1
1227,18,30,19,1
1227,26,34,14,1
1227,35,42,17,0
1227,17,28,14,0
1227,4,13,49,1
1227,37,49,28,0
1227,13,24,26,1
1227,30,38,23,1
1227,1,6,17,0
1227,32,40,9,0
1227,40,56,28,1
1227,7,16,57,0
1227,9,18,31,0
1227,34,40,27,0
1227,3,12,16,1
1227,38,50,54,0
1227,36,49,9,0
1227,12,21,18,0
1227,0,1,2,0
1227,16,28,8,0
1227,21,33,1,0
1227,10,20,29,0
1227,19,32,12,1
1227,22,33,7,0
1227,6,14,52,1
1227,24,33,29,0
1227,28,37,26,0
1227,5,13,57,0
1227,23,33,26,0
1227,27,36,20,0
1227,41,58,29,1
1227,15,27,19,1
2221,2,8,60,0
2221,0,1,10,0
2221,7,26,30,1
2221,9,56,26,1
2221,8,32,22,2
2221,6,17,40,2
2221,4,13,60,1
2221,3,13,17,1
2221,5,19,21,1
2221,1,6,15,1
1540,7,55,26,3
1540,4,20,33,2
1540,2,15,45,1
1540,3,16,42,1
1540,0,1,7,0
1540,5,32,25,1
1540,6,39,24,2
1540,1,13,52,1
890,2,46,24,1
890,3,60,33,1
890,0,1,7,0
890,1,27,23,3
958,7,53,27,4
958,4,15,44,1
958,2,14,57,1
958,3,14,48,3
958,0,1,2,0
958,5,23,27,1
958,6,33,21,1
958,1,8,47,0
1604,2,12,16,1
1604,0,1,21,0
1604,16,49,24,3
1604,11,33,12,1
1604,7,30,23,1
1604,9,33,9,0
1604,10,32,18,0
1604,8,31,25,1
1604,6,26,22,3
1604,4,21,26,0
1604,3,14,57,1
1604,5,22,33,4
1604,13,34,20,0
1604,14,36,18,0
1604,15,37,23,1
1604,12,34,14,1
1604,1,5,12,1
916,18,49,35,0
916,2,8,60,0
916,0,1,38,0
916,16,44,26,1
916,11,24,18,0
916,21,51,32,0
916,7,14,22,0
916,9,15,57,0
916,25,57,13,0
916,10,18,20,1
916,26,58,27,1
916,19,50,37,0
916,17,49,24,1
916,8,14,59,1
916,22,54,36,0
916,6,13,56,0
916,24,55,49,0
916,4,11,57,1
916,3,9,58,0
916,5,12,60,1
916,20,52,26,1
916,23,55,30,0
916,13,40,22,1
916,14,40,26,1
916,27,59,32,0
916,15,41,24,1
916,12,24,21,0
916,1,3,9,1
672,18,36,1,1
672,2,13,40,0
672,0,1,16,0
672,16,34,10,1
672,11,29,28,0
672,21,41,26,1
672,7,22,28,1
672,9,25,22,1
672,10,25,34,0
672,19,39,6,0
672,17,35,15,0
672,8,22,39,0
672,6,20,18,0
672,4,17,40,2
672,3,14,18,1
672,5,18,30,0
672,20,40,22,1
672,13,32,7,1
672,14,32,13,1
672,15,34,4,2
672,12,31,23,1
672,1,1,2,0
1228,18,28,22,1
1228,30,39,23,1
1228,33,53,28,1
1228,32,51,27,0
1228,2,6,7,0
1228,0,1,15,0
1228,16,27,28,1
1228,11,21,23,0
1228,21,32,19,0
1228,7,18,33,1
1228,9,19,39,0
1228,25,34,28,0
1228,10,20,34,1
1228,26,35,8,0
1228,29,38,39,0
1228,34,54,21,0
1228,35,55,26,1
1228,19,31,21,0
1228,17,28,16,0
1228,8,19,36,1
1228,22,34,11,0
1228,6,15,58,0
1228,24,34,23,2
1228,4,11,15,0
1228,3,10,31,0
1228,28,37,18,0
1228,5,11,27,0
1228,20,32,12,1
1228,23,34,16,1
1228,13,23,33,0
1228,14,25,17,0
1228,31,40,28,0
1228,27,37,11,0
1228,15,25,25,1
1228,12,21,30,0
1228,1,3,9,1
963,18,47,23,1
963,2,8,51,0
963,0,1,25,0
963,16,36,13,0
963,11,31,7,0
963,21,58,36,0
963,7,22,34,1
963,9,26,33,0
963,10,27,9,0
963,19,51,24,1
963,17,41,23,1
963,8,29,20,0
963,22,60,35,2
963,6,18,33,0
963,4,15,45,1
963,3,14,48,2
963,5,17,10,0
963,20,52,29,0
963,13,30,27,1
963,14,33,29,0
963,15,35,7,0
963,12,30,14,0
963,1,1,7,1
1906,18,49,25,0
1906,2,20,37,1
1906,0,1,6,0
1906,16,43,24,1
1906,11,33,9,2
1906,7,30,1,0
1906,9,34,15,0
1906,10,33,3,0
1906,19,53,29,0
1906,17,43,28,0
1906,8,30,6,0
1906,6,27,26,0
1906,4,22,19,0
1906,3,21,4,0
1906,5,22,27,1
1906,20,57,29,2
1906,13,38,1,0
1906,14,38,26,0
1906,15,40,18,0
1906,12,33,18,0
1906,1,4,13,2
94,2,18,37,1
94,0,1,10,0
94,11,43,24,2
94,7,29,16,1
94,9,32,32,0
94,10,33,24,2
94,8,29,19,1
94,6,28,29,1
94,4,22,28,0
94,3,23,17,0
94,5,24,21,0
94,1,17,19,1
290,18,32,16,0
290,2,7,13,0
290,0,1,5,0
290,16,25,30,1
290,11,16,40,1
290,21,36,16,0
290,7,12,23,0
290,9,14,16,1
290,25,55,25,0
290,10,16,29,0
290,19,34,6,0
290,17,28,37,0
290,8,13,60,1
290,22,37,23,0
290,6,10,60,1
290,24,46,25,1
290,4,10,7,0
290,3,10,42,0
290,5,10,15,0
290,20,35,9,0
290,23,38,11,0
290,13,22,37,0
290,14,24,21,0
290,15,25,25,1
290,12,18,20,1
290,1,2,11,1
650,2,16,42,1
650,0,1,2,0
650,7,32,22,1
650,9,47,24,1
650,8,43,24,1
650,6,26,22,1
650,4,22,25,0
650,3,20,33,3
650,5,23,32,3
650,1,10,15,1
115,4,40,24,0
115,2,24,28,2
115,3,35,24,1
115,0,1,5,0
115,5,45,23,2
115,6,49,29,0
115,1,10,15,1
1794,2,3,14,0
1794,11,21,24,0
1794,39,39,22,1
1794,46,54,26,1
1794,25,34,5,0
1794,42,44,2,0
1794,29,35,20,0
1794,8,14,46,1
1794,20,31,42,0
1794,14,24,31,0
1794,31,35,46,0
1794,33,36,41,0
1794,18,31,14,2
1794,52,60,33,0
1794,26,34,15,1
1794,35,37,5,0
1794,17,30,38,0
1794,49,58,29,0
1794,44,47,36,0
1794,4,5,44,0
1794,37,37,23,1
1794,45,49,28,0
1794,13,24,28,0
1794,30,35,28,0
1794,1,3,8,1
1794,47,55,32,0
1794,32,36,1,1
1794,50,58,32,0
1794,40,40,29,0
1794,7,11,12,0
1794,9,14,51,1
1794,43,46,19,0
1794,34,36,44,0
1794,3,3,19,0
1794,38,38,10,0
1794,36,37,15,0
1794,48,57,25,0
1794,12,21,29,0
1794,0,1,27,0
1794,16,30,28,1
1794,21,32,18,0
1794,10,20,26,0
1794,19,31,34,0
1794,51,59,14,0
1794,22,32,23,1
1794,6,8,18,0
1794,24,33,11,1
1794,28,35,11,1
1794,5,6,22,0
1794,23,33,7,0
1794,27,34,52,0
1794,41,42,8,0
1794,15,29,11,0
1796,18,34,6,0
1796,2,12,47,0
1796,0,1,16,0
1796,16,33,13,1
1796,11,29,22,1
1796,21,55,27,1
1796,7,22,25,0
1796,9,22,39,0
1796,10,23,28,1
1796,19,35,18,0
1796,17,33,16,0
1796,8,22,31,1
1796,22,60,33,2
1796,6,19,35,1
1796,4,14,51,1
1796,3,13,43,1
1796,5,16,43,1
1796,20,37,7,0
1796,13,31,15,0
1796,14,32,7,0
1796,15,33,4,0
1796,12,30,28,0
1796,1,3,8,1
2166,18,36,23,2
2166,2,15,45,1
2166,0,1,40,0
2166,16,36,1,1
2166,11,30,27,1
2166,21,42,2,0
2166,7,24,31,2
2166,9,26,40,0
2166,10,29,4,0
2166,19,37,3,2
2166,17,36,12,0
2166,8,26,26,1
2166,22,47,10,0
2166,6,21,47,0
2166,4,20,44,0
2166,3,17,39,2
2166,5,21,34,3
2166,20,41,8,0
2166,13,33,1,0
2166,14,33,3,1
2166,15,36,7,1
2166,12,32,10,1
2166,1,13,40,0
1984,18,34,1,0
1984,2,8,58,0
1984,0,1,21,0
1984,16,32,1,0
1984,11,27,21,0
1984,21,35,11,0
1984,7,15,26,0
1984,9,17,59,0
1984,25,38,7,0
1984,10,19,36,2
1984,19,34,6,1
1984,17,33,3,1
1984,8,15,49,1
1984,22,36,6,1
1984,6,14,58,2
1984,24,37,14,0
1984,4,13,18,1
1984,3,11,52,0
1984,5,13,56,1
1984,20,34,22,3
1984,23,36,9,0
1984,13,30,20,0
1984,14,31,6,0
1984,15,31,10,0
1984,12,30,2,0
1984,1,8,54,0
2213,68,29,5,0
2213,124,51,43,0
2213,2,1,48,0
2213,89,36,55,0
2213,11,7,2,0
2213,39,18,60,0
2213,46,20,43,0
2213,85,35,16,0
2213,134,58,30,2
2213,136,59,18,0
2213,25,14,23,0
2213,55,25,5,0
2213,42,19,39,1
2213,29,16,43,0
2213,58,27,12,0
2213,66,28,57,0
2213,131,57,23,0
2213,59,26,36,0
2213,8,5,52,0
2213,74,31,3,0
2213,95,38,8,0
2213,139,60,50,0
2213,57,25,27,0
2213,20,11,6,0
2213,90,37,1,0
2213,111,45,9,0
2213,14,8,40,0
2213,31,15,60,1
2213,78,32,47,0
2213,112,44,17,0
2213,70,30,10,0
2213,106,41,60,0
2213,33,17,34,0
2213,18,9,56,0
2213,52,23,18,0
2213,121,50,30,0
2213,69,29,40,0
2213,114,45,14,0
2213,109,43,19,0
2213,96,38,12,0
2213,26,14,39,0
2213,133,57,60,0
2213,35,17,52,0
2213,83,34,13,1
2213,125,51,56,0
2213,135,58,47,0
2213,130,57,1,0
2213,17,10,36,0
2213,64,28,15,0
2213,65,28,28,0
2213,49,22,40,0
2213,44,19,59,0
2213,84,34,28,0
2213,138,60,38,1
2213,4,3,7,0
2213,37,18,3,0
2213,110,44,1,0
2213,127,54,1,0
2213,45,20,15,0
2213,13,7,46,0
2213,86,36,6,0
2213,67,28,60,0
2213,99,39,19,0
2213,93,37,21,0
2213,117,48,33,0
2213,126,52,28,0
2213,94,37,51,0
2213,137,60,24,0
2213,105,41,21,0
2213,30,15,46,1
2213,1,1,17,0
2213,47,21,26,0
2213,54,25,1,0
2213,32,16,11,0
2213,50,22,45,0
2213,77,32,16,0
2213,40,19,29,0
2213,80,33,37,0
2213,101,39,45,0
2213,115,46,40,0
2213,82,34,10,1
2213,91,37,4,0
2213,7,5,26,0
2213,9,5,60,0
2213,43,19,47,0
2213,60,26,48,0
2213,34,17,38,1
2213,75,31,22,0
2213,128,55,7,0
2213,104,41,16,0
2213,132,57,39,0
2213,87,36,14,0
2213,103,41,3,0
2213,3,1,15,0
2213,61,26,59,0
2213,79,33,2,0
2213,38,18,49,0
2213,118,48,43,0
2213,71,30,14,0
2213,120,49,58,0
2213,36,17,57,0
2213,48,22,9,0
2213,113,44,48,0
2213,76,33,6,0
2213,12,7,14,1
2213,100,39,22,0
2213,81,33,50,0
2213,98,39,1,0
2213,122,50,36,0
2213,16,9,29,0
2213,62,27,17,0
2213,107,42,52,0
2213,140,60,36,1
2213,0,1,34,0
2213,21,12,57,0
2213,10,6,60,0
2213,102,39,54,0
2213,19,11,60,1
2213,51,22,53,0
2213,22,13,13,0
2213,6,5,16,1
2213,24,13,53,2
2213,73,30,59,0
2213,88,36,26,0
2213,92,37,10,0
2213,119,49,45,0
2213,129,56,36,0
2213,53,23,60,0
2213,116,48,28,0
2213,72,30,48,0
2213,28,14,55,0
2213,123,50,47,0
2213,5,4,18,0
2213,23,13,50,2
2213,63,28,1,0
2213,27,14,44,0
2213,56,25,23,0
2213,97,38,29,0
2213,108,43,4,0
2213,41,19,36,0
2213,15,9,15,1
607,2,17,39,3
607,0,1,8,0
607,7,37,3,1
607,9,46,24,2
607,10,56,28,1
607,8,38,24,0
607,6,33,3,0
607,4,24,29,2
607,3,24,24,0
607,5,31,8,0
607,1,14,58,1
418,18,34,4,0
418,30,54,26,1
418,2,7,51,0
418,0,1,10,0
418,16,33,6,1
418,11,29,27,1
418,21,36,13,0
418,7,15,51,1
418,9,18,34,2
418,25,40,14,0
418,10,20,35,2
418,26,41,24,1
418,29,54,21,0
418,19,35,1,0
418,17,33,12,2
418,8,15,57,1
418,22,36,16,0
418,6,15,45,1
418,24,39,16,0
418,4,13,52,1
418,3,10,49,0
418,28,48,20,0
418,5,13,56,1
418,20,35,26,0
418,23,38,7,0
418,13,31,8,4
418,14,31,1,0
418,27,44,16,0
418,15,32,16,0
418,12,29,13,0
418,1,7,48,0
2129,18,38,25,0
2129,2,1,14,0
2129,0,1,5,0
2129,16,32,25,1
2129,11,23,50,0
2129,21,48,40,0
2129,7,15,41,1
2129,9,21,25,0
2129,25,60,34,2
2129,10,22,34,0
2129,19,44,24,1
2129,17,37,28,0
2129,8,18,23,0
2129,22,52,9,0
2129,6,14,59,0
2129,24,58,41,0
2129,4,11,44,0
2129,3,11,31,0
2129,5,13,54,1
2129,20,45,27,0
2129,23,55,36,0
2129,13,25,26,0
2129,14,27,29,1
2129,15,28,21,1
2129,12,25,22,1
2129,1,1,37,0
2316,2,19,32,0
2316,0,1,3,0
2316,11,59,29,1
2316,7,39,23,2
2316,9,48,25,1
2316,10,58,26,0
2316,8,48,21,0
2316,6,33,24,1
2316,4,26,30,1
2316,3,27,22,1
2316,5,30,28,0
2316,1,18,35,1
373,7,52,26,3
373,4,28,28,1
373,2,20,35,1
373,3,26,23,1
373,0,1,9,0
373,5,31,22,1
373,8,60,35,1
373,6,35,23,1
373,1,13,17,2
171,2,13,52,2
171,0,1,3,0
171,11,26,24,2
171,7,21,30,1
171,9,25,19,0
171,10,25,22,0
171,8,24,26,2
171,6,19,43,0
171,4,17,39,1
171,3,15,44,1
171,5,17,41,1
171,13,37,23,2
171,14,43,24,3
171,12,31,22,3
171,1,4,10,1
455,18,32,16,0
455,30,53,28,1
455,2,7,15,1
455,0,1,3,0
455,16,32,1,0
455,11,29,12,0
455,21,34,11,2
455,7,20,43,0
455,9,28,19,1
455,25,36,1,1
455,10,28,24,0
455,26,36,5,0
455,29,53,24,1
455,19,33,2,0
455,17,32,10,2
455,8,24,32,2
455,22,34,14,0
455,6,17,39,2
455,24,35,3,0
455,4,13,59,2
455,3,11,39,0
455,28,40,6,0
455,5,14,55,1
455,20,33,22,1
455,23,34,17,0
455,13,31,6,0
455,14,30,18,1
455,27,37,10,0
455,15,31,14,0
455,12,29,15,0
455,1,2,15,0
824,2,14,58,2
824,0,1,1,0
824,7,28,21,0
824,9,34,23,2
824,8,29,29,1
824,6,23,21,1
824,4,19,35,2
824,3,19,20,1
824,5,22,31,0
824,1,4,58,0
1829,7,35,10,1
1829,4,30,17,1
1829,2,26,18,0
1829,3,27,22,2
1829,0,1,1,0
1829,5,32,14,1
1829,8,40,23,2
1829,6,34,22,2
1829,1,1,7,1
750,18,21,26,0
750,2,3,35,0
750,0,1,2,0
750,16,20,35,1
750,11,17,24,0
750,21,27,22,1
750,7,10,15,0
750,9,13,56,1
750,25,40,43,0
750,10,15,18,1
750,26,41,34,0
750,29,50,12,0
750,19,21,37,0
750,17,21,19,0
750,8,10,39,0
750,22,33,28,0
750,6,7,55,0
750,24,39,23,0
750,4,6,20,0
750,3,4,50,0
750,28,49,5,0
750,5,7,42,0
750,20,22,23,0
750,23,36,20,0
750,13,18,36,1
750,14,19,31,0
750,27,45,24,0
750,15,19,38,1
750,12,18,33,0
750,1,1,32,0
334,2,31,8,0
334,0,1,4,0
334,11,42,29,0
334,7,38,7,0
334,9,41,17,0
334,10,42,23,2
334,8,39,3,0
334,6,36,3,1
334,4,34,1,0
334,3,33,3,1
334,5,34,8,1
334,13,55,27,1
334,14,56,24,0
334,12,45,30,0
334,1,16,41,2
1572,18,60,23,0
1572,2,4,7,0
1572,0,1,19,0
1572,16,58,24,0
1572,11,18,36,0
1572,7,13,12,0
1572,9,16,41,1
1572,10,17,53,0
1572,17,60,29,1
1572,8,14,51,3
1572,6,13,17,1
1572,4,9,48,0
1572,3,6,53,0
1572,5,9,51,0
1572,13,23,34,1
1572,14,23,42,0
1572,15,27,33,0
1572,12,18,46,0
1572,1,1,8,1
1973,2,14,17,1
1973,0,1,10,0
1973,11,47,25,3
1973,7,23,21,1
1973,9,29,16,1
1973,10,40,23,1
1973,8,28,20,1
1973,6,22,28,1
1973,4,19,38,2
1973,3,14,50,3
1973,5,21,34,3
1973,12,55,27,1
1973,1,8,16,1
2089,2,14,60,2
2089,0,1,2,0
2089,16,53,25,3
2089,11,33,18,1
2089,7,30,9,0
2089,9,32,12,0
2089,10,32,15,2
2089,17,54,31,1
2089,8,30,16,1
2089,6,29,14,0
2089,4,22,30,1
2089,3,21,24,0
2089,5,27,22,2
2089,13,35,5,0
2089,14,35,15,1
2089,15,36,17,0
2089,12,33,23,0
2089,1,8,15,3
641,18,31,7,0
641,30,40,7,0
641,2,1,19,0
641,0,1,5,0
641,16,28,1,0
641,11,16,31,0
641,21,32,14,0
641,7,13,55,2
641,9,15,49,0
641,25,33,17,0
641,10,16,1,0
641,26,33,22,0
641,29,37,5,0
641,19,31,28,0
641,17,29,12,0
641,8,15,44,1
641,22,32,54,0
641,6,12,15,0
641,24,34,7,0
641,4,7,16,1
641,3,2,33,0
641,28,36,13,0
641,5,10,54,1
641,20,32,10,1
641,23,33,3,0
641,13,23,28,1
641,14,25,22,1
641,31,60,15,0
641,27,34,11,1
641,15,27,7,0
641,12,17,55,0
641,1,1,54,0
2252,2,15,44,1
2252,0,1,2,0
2252,11,43,28,0
2252,7,26,27,0
2252,9,32,24,1
2252,10,42,23,2
2252,8,28,23,1
2252,6,24,32,1
2252,4,19,35,1
2252,3,15,55,0
2252,5,22,20,2
2252,1,11,56,1
1645,2,9,12,0
1645,0,1,31,0
1645,16,58,29,1
1645,11,17,60,0
1645,7,14,48,1
1645,9,16,60,0
1645,10,17,39,1
1645,17,60,31,0
1645,8,14,58,0
1645,6,13,51,2
1645,4,13,37,0
1645,3,9,60,2
1645,5,13,42,0
1645,13,20,36,1
1645,14,26,22,0
1645,15,32,22,3
1645,12,18,45,0
1645,1,5,15,1
1091,18,25,22,1
1091,30,60,31,1
1091,32,60,27,0
1091,2,5,51,0
1091,0,1,18,0
1091,16,24,46,0
1091,11,14,46,1
1091,21,32,4,0
1091,7,10,31,0
1091,9,10,48,0
1091,25,42,3,0
1091,10,14,23,0
1091,26,42,19,0
1091,29,50,1,0
1091,19,25,27,0
1091,17,24,50,0
1091,8,10,44,0
1091,22,35,23,2
1091,6,10,19,0
1091,24,40,5,0
1091,4,9,41,0
1091,3,7,14,0
1091,28,43,23,1
1091,5,10,16,1
1091,20,26,48,0
1091,23,39,23,1
1091,13,19,21,0
1091,14,19,30,0
1091,31,60,33,0
1091,27,43,1,0
1091,15,22,44,0
1091,12,17,39,1
1091,1,3,7,1
1496,2,13,49,1
1496,0,1,20,0
1496,7,23,40,0
1496,9,34,14,1
1496,10,53,27,6
1496,8,29,19,0
1496,6,23,36,0
1496,4,17,19,1
1496,3,15,43,2
1496,5,22,29,1
1496,1,9,44,0
178,2,6,15,1
178,0,1,1,0
178,16,40,23,2
178,11,33,12,1
178,7,19,37,2
178,9,30,11,0
178,10,30,27,0
178,17,50,25,1
178,8,26,31,1
178,6,16,51,0
178,4,15,18,1
178,3,10,51,0
178,5,14,52,1
178,13,34,8,0
178,14,36,10,0
178,15,37,16,0
178,12,33,20,0
178,1,3,14,1
426,2,6,60,0
426,0,1,28,0
426,16,57,32,0
426,11,32,18,0
426,7,25,31,1
426,9,32,4,0
426,10,33,13,0
426,8,31,8,2
426,6,14,58,2
426,4,10,56,1
426,3,6,15,1
426,5,11,16,1
426,13,36,23,1
426,14,48,25,2
426,15,57,27,1
426,12,33,21,1
426,1,1,12,1
1710,2,12,51,1
1710,0,1,17,0
1710,7,24,27,2
1710,9,49,24,1
1710,10,60,33,1
1710,8,41,23,1
1710,6,23,23,1
1710,4,15,19,1
1710,3,14,58,3
1710,5,16,42,1
1710,1,10,56,2
1211,18,35,7,0
1211,30,46,29,0
1211,33,58,24,0
1211,32,52,23,0
1211,2,19,36,1
1211,0,1,2,0
1211,16,31,22,1
1211,11,28,18,1
1211,21,37,14,0
1211,7,24,35,0
1211,9,27,12,0
1211,25,39,22,1
1211,10,26,16,0
1211,26,40,27,0
1211,29,46,24,2
1211,34,57,27,1
1211,35,59,30,1
1211,19,34,15,0
1211,17,33,13,1
1211,8,25,9,0
1211,22,38,4,0
1211,6,24,22,0
1211,24,39,17,0
1211,4,23,17,0
1211,37,60,28,1
1211,3,21,35,1
1211,28,46,1,0
1211,5,24,25,0
1211,38,60,33,1
1211,20,35,10,1
1211,23,38,20,0
1211,13,30,14,0
1211,14,31,7,0
1211,31,50,8,0
1211,27,42,26,0
1211,36,58,40,0
1211,15,31,12,1
1211,12,31,10,1
1211,1,14,22,0
313,2,4,14,1
313,11,14,53,2
313,39,43,40,0
313,46,54,18,0
313,25,23,27,0
313,42,46,14,0
313,29,35,2,0
313,8,11,52,1
313,20,18,51,0
313,14,15,35,0
313,31,37,13,0
313,33,38,6,0
313,18,17,41,1
313,52,60,36,1
313,26,26,18,0
313,35,42,3,0
313,17,16,21,0
313,49,59,31,1
313,44,48,22,0
313,4,7,58,0
313,37,42,15,0
313,45,48,48,0
313,13,16,25,0
313,30,36,47,0
313,1,1,13,0
313,47,56,23,0
313,32,37,28,0
313,50,59,36,0
313,40,44,1,0
313,7,9,6,0
313,9,11,56,1
313,43,46,29,0
313,34,39,1,1
313,3,4,49,0
313,38,43,23,2
313,36,42,6,0
313,48,58,28,2
313,12,15,3,0
313,0,1,22,0
313,16,16,18,0
313,21,20,55,0
313,10,11,59,0
313,19,17,57,0
313,51,60,12,0
313,22,21,21,1
313,6,7,60,0
313,24,22,41,0
313,28,30,23,0
313,5,7,54,0
313,23,22,34,1
313,27,27,37,0
313,41,45,19,0
313,15,15,38,0
503,2,1,8,1
503,0,1,16,0
503,7,34,23,2
503,9,42,28,0
503,8,41,24,1
503,6,21,32,0
503,4,18,15,0
503,3,17,19,1
503,5,19,37,2
503,1,1,1,0
551,18,34,21,0
551,2,4,31,0
551,0,1,43,0
551,16,30,21,0
551,11,18,46,0
551,21,38,24,1
551,7,12,36,0
551,9,13,49,1
551,25,51,30,0
551,10,16,49,1
551,26,60,33,1
551,19,36,37,0
551,17,32,38,0
551,8,13,28,0
551,22,42,23,0
551,6,10,60,1
551,24,50,24,1
551,4,8,51,0
551,3,5,14,1
551,5,9,15,0
551,20,38,21,1
551,23,47,24,1
551,13,19,50,0
551,14,23,21,1
551,15,25,31,1
551,12,19,36,0
551,1,2,15,0
1098,7,46,23,1
1098,4,31,16,0
1098,2,30,28,2
1098,3,33,10,1
1098,0,1,1,0
1098,5,32,22,1
1098,8,53,25,1
1098,6,35,7,1
1098,1,22,29,2
1463,2,25,17,0
1463,0,1,4,0
1463,16,50,28,0
1463,11,33,1,0
1463,7,32,15,1
1463,9,33,8,1
1463,10,33,11,0
1463,17,56,27,5
1463,8,34,4,0
1463,6,30,25,1
1463,4,26,24,1
1463,3,26,20,1
1463,5,27,14,0
1463,13,38,8,0
1463,14,40,20,0
1463,15,43,23,2
1463,12,35,23,1
1463,1,6,15,1
2077,18,44,51,0
2077,2,10,52,0
2077,0,1,3,0
2077,16,42,29,0
2077,11,28,29,2
2077,21,53,25,2
2077,7,22,28,0
2077,9,24,42,0
2077,10,27,20,0
2077,19,46,28,0
2077,17,43,23,1
2077,8,23,35,0
2077,22,58,27,0
2077,6,16,17,1
2077,4,15,44,2
2077,3,15,49,1
2077,5,15,53,1
2077,20,48,20,0
2077,13,39,24,1
2077,14,39,28,0
2077,15,41,2,0
2077,12,35,24,0
2077,1,5,12,1
493,18,35,6,1
493,2,16,35,0
493,0,1,1,0
493,16,34,10,1
493,11,33,2,0
493,21,36,21,0
493,7,28,30,0
493,9,29,23,0
493,25,39,1,0
493,10,30,1,0
493,26,40,5,0
493,19,35,24,0
493,17,34,17,0
493,8,29,19,1
493,22,37,1,0
493,6,28,15,0
493,24,38,8,0
493,4,23,22,1
493,3,19,17,0
493,5,27,17,1
493,20,36,9,0
493,23,37,5,1
493,13,33,13,0
493,14,33,21,0
493,27,41,23,1
493,15,34,1,0
493,12,33,8,1
493,1,15,20,0
1801,18,36,7,0
1801,30,43,24,1
1801,32,59,32,0
1801,2,6,59,0
1801,0,1,6,0
1801,16,35,14,0
1801,11,29,11,0
1801,21,37,12,0
1801,7,15,60,1
1801,9,18,55,0
1801,25,39,22,1
1801,10,19,35,2
1801,26,41,1,0
1801,29,43,19,0
1801,19,36,10,0
1801,17,35,17,0
1801,8,16,54,0
1801,22,38,4,1
1801,6,13,56,1
1801,24,39,2,1
1801,4,9,55,0
1801,3,9,60,1
1801,28,43,5,0
1801,5,11,52,0
1801,20,37,1,1
1801,23,38,9,0
1801,13,34,1,0
1801,14,35,2,2
1801,31,57,27,1
1801,27,42,2,0
1801,15,35,5,1
1801,12,33,9,1
1801,1,5,57,0
1884,18,32,12,1
1884,30,45,17,0
1884,33,53,29,0
1884,32,52,26,1
1884,2,9,60,1
1884,0,1,7,0
1884,16,31,19,1
1884,11,20,17,0
1884,21,34,11,1
1884,7,14,48,1
1884,9,15,60,0
1884,25,36,7,0
1884,10,17,55,0
1884,26,38,23,0
1884,29,43,20,0
1884,19,34,9,0
1884,17,31,17,1
1884,8,14,55,1
1884,22,35,16,0
1884,6,14,36,0
1884,24,35,13,1
1884,4,12,54,1
1884,3,11,16,1
1884,28,42,22,1
1884,5,12,60,1
1884,20,33,15,1
1884,23,35,20,0
1884,13,25,22,1
1884,14,28,11,0
1884,31,49,25,0
1884,27,39,13,0
1884,15,30,13,0
1884,12,24,29,0
1884,1,8,55,0
2117,2,19,36,1
2117,0,1,1,0
2117,7,29,16,1
2117,9,36,27,0
2117,10,41,24,1
2117,8,34,23,0
2117,6,27,23,2
2117,4,26,30,1
2117,3,21,33,3
2117,5,27,19,1
2117,1,14,48,1
2485,18,37,28,0
2485,2,12,22,0
2485,0,1,34,0
2485,16,33,3,0
2485,11,25,38,0
2485,7,19,24,0
2485,9,20,12,0
2485,10,22,30,1
2485,19,40,8,0
2485,17,36,40,0
2485,8,18,41,0
2485,6,19,16,0
2485,4,14,60,1
2485,3,14,17,2
2485,5,16,30,0
2485,20,41,24,1
2485,13,29,21,0
2485,14,30,27,0
2485,15,32,31,0
2485,12,28,39,0
2485,1,4,28,0
2494,18,53,28,1
2494,2,16,34,0
2494,0,1,6,0
2494,16,43,23,1
2494,11,35,8,0
2494,7,29,21,0
2494,9,32,33,0
2494,10,34,1,0
2494,19,59,30,1
2494,17,49,25,2
2494,8,32,5,0
2494,6,28,16,1
2494,4,24,15,0
2494,3,21,34,1
2494,5,25,32,0
2494,13,39,2,1
2494,14,40,6,0
2494,15,42,14,0
2494,12,38,23,1
2494,1,15,49,0
577,2,20,34,1
577,0,1,2,0
577,16,52,25,2
577,11,33,11,2
577,7,31,13,1
577,9,32,21,0
577,10,33,5,0
577,17,60,31,2
577,8,31,19,0
577,6,30,22,0
577,4,24,22,1
577,3,21,21,2
577,5,29,18,0
577,13,36,6,0
577,14,41,23,1
577,15,49,24,1
577,12,33,16,1
577,1,2,10,1
2256,2,26,22,2
2256,0,1,23,0
2256,7,36,21,0
2256,9,37,18,0
2256,10,48,25,1
2256,8,37,9,0
2256,6,35,4,0
2256,4,34,17,1
2256,3,30,12,0
2256,5,33,9,0
2256,1,14,43,1
113,2,17,40,3
113,0,1,4,0
113,11,37,1,0
113,7,33,5,2
113,9,35,6,2
113,10,35,9,0
113,8,35,1,0
113,6,32,23,1
113,4,25,33,0
113,3,23,26,1
113,5,28,22,1
113,13,37,23,0
113,14,42,24,1
113,12,37,7,2
113,1,7,16,1
293,2,5,15,1
293,0,1,52,0
293,11,54,26,1
293,7,20,36,1
293,9,36,24,0
293,10,42,22,2
