framenr,roinr,mx,my,count
1060,5,24,18,1
1060,20,46,20,0
1060,13,37,3,1
1060,14,36,7,0
1060,15,38,10,0
1060,12,36,1,1
1060,1,12,4,0
327,18,43,20,3
327,2,1,47,0
327,0,22,2,0
327,16,32,20,1
327,11,12,39,1
327,7,11,48,2
327,9,12,13,0
327,10,12,35,1
327,19,49,27,2
327,17,37,23,0
327,8,11,53,2
327,6,10,16,0
327,4,2,10,3
327,3,1,4,2
327,5,9,9,0
327,20,54,26,1
327,13,13,54,2
327,14,15,29,0
327,15,25,23,0
327,12,13,44,2
327,1,1,6,3
511,2,5,47,0
511,0,1,24,0
511,16,51,24,1
511,11,24,21,1
511,7,14,38,3
511,9,18,26,1
511,10,18,32,5
511,8,15,43,3
511,6,12,54,1
511,4,11,44,1
511,3,10,53,1
511,5,11,49,2
511,13,34,3,1
511,14,45,26,1
511,15,46,22,2
511,12,24,29,1
511,1,1,7,1
1170,2,1,50,0
1170,11,13,39,1
1170,39,34,9,1
1170,46,46,3,0
1170,25,21,23,0
1170,42,35,1,0
1170,29,26,5,1
1170,8,9,48,1
1170,20,19,6,0
1170,14,14,49,2
1170,31,27,8,1
1170,33,29,4,1
1170,18,17,54,0
1170,26,23,8,0
1170,35,30,54,0
1170,17,17,50,0
1170,49,47,54,0
1170,44,42,10,0
1170,4,5,53,3
1170,37,32,4,1
1170,45,42,13,0
1170,13,14,33,0
1170,30,26,54,0
1170,1,1,54,0
1170,47,46,31,0
1170,32,28,1,0
1170,50,53,54,0
1170,40,34,14,0
1170,7,8,54,3
1170,9,10,53,3
1170,43,38,1,0
1170,34,30,30,0
1170,3,2,5,0
1170,38,36,2,0
1170,36,31,17,0
1170,48,46,39,0
1170,12,13,44,1
1170,0,1,27,0
1170,16,16,42,1
1170,21,19,11,0
1170,10,12,6,0
1170,19,18,54,0
1170,51,54,47,0
1170,22,19,39,0
1170,6,8,44,1
1170,24,20,15,0
1170,28,25,17,0
1170,5,6,42,0
1170,23,19,53,0
1170,27,27,13,1
1170,41,34,17,0
1170,15,14,54,3
1949,2,11,46,4
1949,0,1,23,0
1949,7,27,24,2
1949,9,47,23,1
1949,8,34,20,1
1949,6,25,14,3
1949,4,22,16,2
1949,3,15,16,1
1949,5,22,27,2
1949,1,1,8,2
1164,2,10,46,1
1164,0,1,20,0
1164,7,29,21,5
1164,9,54,25,1
1164,8,40,21,2
1164,6,29,9,1
1164,4,15,17,1
1164,3,12,41,2
1164,5,20,24,1
1164,1,1,5,1
978,2,11,54,2
978,0,1,2,0
978,11,33,10,1
978,7,31,4,0
978,9,32,14,2
978,10,33,1,3
978,8,30,11,2
978,6,27,12,2
978,4,18,29,1
978,3,12,43,2
978,5,24,26,1
978,13,35,19,3
978,14,52,24,1
978,12,35,12,1
978,1,11,53,2
230,2,2,11,2
230,0,1,52,0
230,7,20,24,3
230,9,21,29,4
230,10,28,23,1
230,8,21,17,0
230,6,19,41,0
230,4,14,17,1
230,3,11,41,2
230,5,13,28,1
230,1,1,4,2
1797,18,51,24,1
1797,2,4,49,0
1797,0,2,27,0
1797,16,35,15,0
1797,11,30,11,1
1797,7,25,9,1
1797,9,26,3,0
1797,10,27,20,2
1797,17,38,1,1
1797,8,25,12,1
1797,6,16,46,1
1797,4,14,44,4
1797,3,11,47,3
1797,5,16,31,2
1797,13,34,1,1
1797,14,34,9,1
1797,15,35,12,1
1797,12,31,1,1
1797,1,1,7,1
780,18,36,32,0
780,2,13,36,1
780,0,1,9,0
780,16,33,39,0
780,11,28,18,0
780,21,41,29,0
780,7,22,31,0
780,9,26,16,1
780,10,28,22,0
780,19,40,21,2
780,17,35,24,2
780,8,25,11,1
780,22,42,13,0
780,6,20,18,1
780,24,50,22,1
780,4,15,19,1
780,3,15,15,1
780,5,20,10,0
780,20,40,46,0
780,23,46,22,1
780,13,31,6,0
780,14,31,9,1
780,15,33,21,1
780,12,31,15,1
780,1,4,32,0
951,2,7,12,2
951,0,24,3,0
951,11,41,21,1
951,7,14,36,2
951,9,20,30,2
951,10,25,25,1
951,8,15,32,3
951,6,13,13,0
951,4,9,46,0
951,3,8,33,1
951,5,10,51,1
951,1,1,54,0
773,4,28,23,1
773,2,17,30,2
773,3,21,34,2
773,0,1,3,1
773,5,48,22,2
773,1,12,33,1
1545,2,8,47,2
1545,0,2,30,0
1545,11,39,26,3
1545,7,18,31,2
1545,9,36,21,2
1545,10,37,16,2
1545,8,28,4,1
1545,6,15,40,2
1545,4,11,52,2
1545,3,11,42,1
1545,5,11,15,1
1545,12,41,21,3
1545,1,1,7,2
1412,4,19,29,3
1412,2,11,54,2
1412,3,14,16,2
1412,0,1,9,0
1412,5,27,20,4
1412,6,53,25,2
1412,1,11,44,1
1756,7,54,25,1
1756,4,23,21,3
1756,2,17,31,3
1756,3,20,25,2
1756,0,1,19,0
1756,5,29,21,2
1756,6,44,22,1
1756,1,1,5,1
2178,2,8,13,3
2178,0,1,43,0
2178,11,31,16,2
2178,7,22,22,4
2178,9,30,1,3
2178,10,30,11,2
2178,8,26,16,2
2178,6,17,27,2
2178,4,14,17,4
2178,3,11,54,2
2178,5,15,9,0
2178,13,35,12,1
2178,14,35,20,1
2178,15,38,8,0
2178,12,31,23,1
2178,1,2,12,2
2225,2,12,39,2
2225,0,1,28,0
2225,11,46,22,2
2225,7,30,7,1
2225,9,35,20,2
2225,10,40,21,2
2225,8,30,13,1
2225,6,28,20,5
2225,4,23,20,5
2225,3,21,24,5
2225,5,27,25,4
2225,1,2,13,1
720,18,45,25,2
720,2,6,54,4
720,0,1,25,0
720,16,31,11,2
720,11,25,18,1
720,21,54,26,2
720,7,16,17,1
720,9,15,51,0
720,10,18,29,2
720,19,50,23,3
720,17,35,11,2
720,8,15,34,3
720,6,13,53,4
720,4,9,54,4
720,3,10,50,3
720,5,13,49,2
720,20,51,26,3
720,13,25,14,3
720,14,30,7,2
720,15,29,9,2
720,12,24,26,1
720,1,1,9,1
2056,7,44,20,2
2056,4,17,34,2
2056,2,14,14,1
2056,3,12,48,2
2056,0,1,1,0
2056,5,22,24,2
2056,6,28,36,0
2056,1,3,45,0
1901,2,10,50,1
1901,0,1,30,0
1901,11,54,28,3
1901,7,25,14,3
1901,9,32,19,1
1901,10,50,23,1
1901,8,26,25,3
1901,6,18,18,2
1901,4,16,33,3
1901,3,11,41,2
1901,5,20,28,3
1901,1,8,13,1
2419,18,28,23,2
2419,30,53,3,0
2419,33,54,16,0
2419,32,54,1,0
2419,2,1,16,0
2419,0,13,49,0
2419,16,24,15,2
2419,11,17,15,0
2419,21,30,45,0
2419,7,6,16,1
2419,9,9,15,1
2419,25,39,29,0
2419,10,13,28,0
2419,26,40,1,0
2419,29,45,54,0
2419,34,54,27,1
2419,35,54,31,1
2419,19,27,54,0
2419,17,26,19,3
2419,8,6,22,0
2419,22,33,15,2
2419,6,5,36,0
2419,24,37,9,0
2419,4,1,10,0
2419,3,1,42,0
2419,28,42,17,1
2419,5,1,1,0
2419,20,28,28,0
2419,23,34,20,2
2419,13,19,23,0
2419,14,18,32,0
2419,31,53,10,0
2419,27,40,21,1
2419,15,24,9,0
2419,12,18,3,0
2419,1,1,1,0
1879,4,24,19,1
1879,2,15,17,2
1879,3,16,33,3
1879,0,1,25,0
1879,5,29,22,2
1879,6,54,27,2
1879,1,11,53,3
1955,2,2,11,2
1955,0,1,27,0
1955,11,28,30,1
1955,7,22,22,2
1955,9,26,10,3
1955,10,27,25,2
1955,8,26,17,4
1955,6,18,24,1
1955,4,14,42,2
1955,3,10,42,2
1955,5,15,33,1
1955,13,47,21,2
1955,14,51,23,2
1955,12,38,20,2
1955,1,1,10,2
50,2,10,47,3
50,0,1,3,0
50,11,52,24,1
50,7,22,32,0
50,9,33,10,0
50,10,47,23,3
50,8,26,14,2
50,6,22,18,2
50,4,12,42,2
50,3,11,54,1
50,5,18,43,0
50,12,54,26,1
50,1,6,54,1
80,2,11,51,1
80,0,1,26,0
80,11,53,18,1
80,7,42,21,1
80,9,49,24,2
80,10,51,29,1
80,8,48,16,0
80,6,37,19,1
80,4,13,36,1
80,3,13,43,1
80,5,20,19,1
80,12,54,25,2
80,1,1,6,1
326,18,20,46,0
326,30,46,28,1
326,33,54,26,1
326,32,54,22,1
326,2,1,53,0
326,0,34,51,0
326,16,20,18,1
326,11,15,54,1
326,21,25,38,0
326,7,11,44,3
326,9,13,39,2
326,25,32,16,1
326,10,14,18,0
326,26,37,3,0
326,29,44,39,0
326,34,54,16,0
326,19,22,28,1
326,17,20,33,1
326,8,11,50,3
326,22,26,19,1
326,6,8,54,2
326,24,31,20,1
326,4,5,42,0
326,3,5,1,0
326,28,43,24,1
326,5,5,47,2
326,20,22,41,0
326,23,30,29,0
326,13,18,28,1
326,14,19,23,2
326,31,48,22,1
326,27,40,17,0
326,15,20,13,0
326,12,16,31,1
326,1,1,5,1
248,2,8,13,2
248,0,1,26,0
248,11,32,5,2
248,7,27,24,4
248,9,28,11,1
248,10,30,1,2
248,8,28,3,2
248,6,26,13,1
248,4,23,19,2
248,3,11,41,1
248,5,25,9,1
248,13,32,1,2
248,14,32,11,1
248,15,36,4,2
248,12,30,20,3
248,1,3,12,1
513,7,30,21,1
513,4,20,19,1
513,2,11,42,1
513,3,17,31,5
513,0,1,1,0
513,5,31,5,1
513,6,31,1,2
513,1,9,14,1
1420,2,10,51,1
1420,0,1,13,0
1420,11,32,20,1
1420,7,25,8,0
1420,9,25,21,1
1420,10,32,1,1
1420,8,25,15,2
1420,6,22,10,1
1420,4,18,12,0
1420,3,17,31,1
1420,5,21,15,1
1420,13,43,20,3
1420,14,46,25,3
1420,12,37,22,3
1420,1,11,44,4
1520,18,28,22,3
1520,2,1,54,0
1520,0,17,3,0
1520,16,23,54,0
1520,11,14,36,1
1520,21,32,21,2
1520,7,8,54,2
1520,9,11,39,1
1520,25,40,17,1
1520,10,11,44,1
1520,26,42,28,0
1520,19,30,31,0
1520,17,24,19,2
1520,8,11,51,1
1520,22,34,18,1
1520,6,6,49,2
1520,24,38,21,0
1520,4,3,12,1
1520,3,1,39,0
1520,28,49,24,2
1520,5,4,53,1
1520,20,31,25,2
1520,23,37,43,0
1520,13,18,35,1
1520,14,19,27,1
1520,27,44,20,2
1520,15,23,23,3
1520,12,15,26,1
1520,1,1,11,1
1699,7,41,20,1
1699,4,15,9,0
1699,2,1,1,0
1699,3,13,36,4
1699,0,1,22,0
1699,5,24,18,1
1699,8,54,23,1
1699,6,23,35,1
1699,1,1,7,1
1216,2,11,54,1
1216,0,1,37,0
1216,11,29,18,1
1216,7,24,14,3
1216,9,28,7,0
1216,10,30,11,1
1216,8,26,26,2
1216,6,21,23,5
1216,4,15,17,3
1216,3,14,23,2
1216,5,21,19,4
1216,13,54,27,2
1216,12,45,22,1
1216,1,11,16,1
2064,2,11,53,3
2064,0,1,24,0
2064,11,33,7,1
2064,7,17,29,1
2064,9,20,23,1
2064,10,23,20,1
2064,8,19,42,1
2064,6,14,36,1
2064,4,13,48,2
2064,3,12,43,1
2064,5,14,32,2
2064,13,43,20,1
2064,12,33,20,2
2064,1,1,4,1
412,18,35,19,0
412,2,9,54,1
412,0,1,23,0
412,16,34,13,1
412,11,30,11,3
412,7,25,18,4
412,9,27,7,1
412,10,28,3,0
412,19,54,29,1
412,17,35,8,1
412,8,26,12,3
412,6,22,11,2
412,4,13,42,1
412,3,10,43,1
412,5,13,45,1
412,20,54,46,0
412,13,32,16,1
412,14,31,20,1
412,15,32,2,0
412,12,30,7,1
412,1,1,6,1
447,18,11,31,1
447,30,24,21,1
447,33,27,54,0
447,32,26,36,0
447,2,1,33,0
447,40,54,29,1
447,0,39,21,0
447,16,10,47,1
447,11,7,39,0
447,21,14,35,2
447,39,54,26,1
447,7,4,31,0
447,9,6,12,1
447,25,21,21,1
447,10,6,47,1
447,26,21,24,1
447,29,22,30,1
447,34,41,7,0
447,35,49,31,0
447,19,12,52,1
447,17,10,54,1
447,8,5,17,1
447,22,16,49,0
447,6,3,9,1
447,24,18,30,1
447,4,2,13,1
447,37,54,1,0
447,3,1,42,0
447,28,21,54,0
447,5,2,47,0
447,38,54,22,1
447,20,12,54,1
447,23,18,12,0
447,13,9,25,0
447,14,9,35,1
447,31,25,29,1
447,27,21,27,2
447,36,50,38,0
447,15,10,40,1
447,12,9,13,1
447,1,1,19,0
2461,2,13,38,1
2461,0,1,4,0
2461,16,54,29,2
2461,11,32,25,2
2461,7,25,18,1
2461,9,31,1,1
2461,10,31,9,3
2461,8,28,29,1
2461,6,24,24,2
2461,4,18,18,2
2461,3,14,34,1
2461,5,22,12,0
2461,13,35,12,2
2461,14,38,20,2
2461,15,52,25,2
2461,12,34,19,2
2461,1,10,51,1
2146,2,12,32,2
2146,0,1,1,0
2146,11,43,21,1
2146,7,20,18,1
2146,9,25,20,0
2146,10,34,20,1
2146,8,22,22,1
2146,6,19,28,2
2146,4,16,18,1
2146,3,13,39,2
2146,5,18,32,2
2146,13,54,23,2
2146,14,54,12,0
2146,12,54,27,2
2146,1,8,41,2
2322,2,5,54,2
2322,0,1,28,0
2322,11,22,27,1
2322,7,13,54,2
2322,9,15,37,2
2322,10,16,28,1
2322,8,15,32,1
2322,6,13,53,2
2322,4,9,54,2
2322,3,5,13,1
2322,5,13,39,1
2322,12,47,22,2
2322,1,3,52,0
555,18,29,4,0
555,30,45,21,2
555,33,50,29,0
555,32,49,1,0
555,2,6,53,1
555,0,26,38,0
555,16,29,22,1
555,11,13,54,1
555,21,36,1,1
555,39,54,34,1
555,7,10,53,1
555,9,11,5,0
555,25,39,19,1
555,10,11,35,0
555,26,39,25,1
555,29,43,39,0
555,34,52,33,0
555,35,52,45,0
555,19,31,2,1
555,17,28,1,0
555,8,10,54,1
555,22,35,6,0
555,6,8,26,0
555,24,39,14,0
555,4,7,54,1
555,37,54,54,0
555,3,7,41,0
555,28,42,31,0
555,5,8,14,0
555,38,54,1,0
555,20,32,1,1
555,23,40,4,0
555,13,19,11,0
555,14,19,53,0
555,31,47,33,0
555,27,39,54,0
555,36,54,30,1
555,15,25,54,0
555,12,17,3,0
555,1,3,17,0
1188,2,22,19,2
1188,0,1,9,0
1188,11,47,21,2
1188,7,26,24,2
1188,9,30,16,2
1188,10,34,17,1
1188,8,30,5,0
1188,6,26,16,2
1188,4,23,27,2
1188,3,23,22,1
1188,5,26,10,2
1188,13,53,25,2
1188,12,53,22,2
1188,1,12,40,1
401,2,9,37,1
401,0,23,1,0
401,11,29,23,2
401,7,16,31,5
401,9,27,20,1
401,10,27,27,0
401,8,20,28,3
401,6,15,35,3
401,4,11,54,3
401,3,10,51,2
401,5,13,15,2
401,12,35,21,1
401,1,9,13,2
217,4,23,24,3
217,2,14,37,1
217,3,17,18,1
217,0,1,28,0
217,5,39,20,1
217,1,1,4,1
855,18,34,19,1
855,2,1,49,0
855,0,17,1,0
855,16,26,22,0
855,11,15,47,1
855,21,46,54,0
855,7,7,13,1
855,9,13,51,3
855,10,13,28,1
855,19,37,26,0
855,17,30,22,1
855,8,11,43,1
855,22,52,32,0
855,6,7,54,3
855,4,2,54,0
855,3,2,32,0
855,5,3,13,1
855,20,46,21,1
855,23,52,51,0
855,13,16,33,2
855,14,18,27,1
855,15,25,32,0
855,12,15,54,0
855,1,1,32,0
847,7,43,19,1
847,4,19,27,2
847,2,11,46,2
847,3,14,35,2
847,0,17,2,0
847,5,19,18,1
847,6,27,19,1
847,1,5,12,3
786,7,40,20,2
786,4,29,23,2
786,2,23,19,3
786,3,24,26,4
786,0,1,16,0
786,5,32,2,0
786,8,42,27,0
786,6,38,14,0
786,1,20,27,2
1613,7,37,20,1
1613,4,16,19,0
1613,2,12,53,1
1613,3,18,29,2
1613,0,1,5,0
1613,5,22,5,0
1613,8,48,22,1
1613,6,28,18,2
1613,1,11,42,1
1814,18,22,28,1
1814,2,1,31,0
1814,0,27,13,0
1814,16,18,42,0
1814,11,10,13,1
1814,21,32,40,0
1814,7,7,54,1
1814,9,11,46,1
1814,25,50,29,1
1814,10,9,53,0
1814,26,51,24,1
1814,19,25,32,1
1814,17,20,35,1
1814,8,9,19,1
1814,22,37,24,0
1814,6,5,51,0
1814,24,47,25,1
1814,4,2,54,0
1814,3,2,26,0
1814,5,4,14,0
1814,20,34,35,0
1814,23,42,33,0
1814,13,14,34,1
1814,14,15,2,0
1814,27,54,54,0
1814,15,15,28,0
1814,12,13,54,1
1814,1,1,22,0
1830,7,54,28,1
1830,4,38,20,3
1830,2,25,19,1
1830,3,31,20,3
1830,0,1,29,0
1830,5,41,27,1
1830,6,44,20,3
1830,1,5,12,1
506,18,27,25,1
506,2,2,52,0
506,0,2,4,0
506,16,24,32,1
506,11,18,32,2
506,21,35,20,1
506,7,13,40,2
506,9,15,23,1
506,10,17,20,0
506,19,29,29,0
506,17,25,11,0
506,8,13,54,2
506,22,48,21,1
506,6,12,25,0
506,4,8,54,2
506,3,6,53,2
506,5,10,52,2
506,20,30,20,1
506,23,52,18,0
506,13,19,38,0
506,14,23,24,2
506,15,24,19,1
506,12,19,27,2
506,1,1,54,0
1517,2,1,7,1
1517,0,1,24,0
1517,16,50,23,1
1517,11,27,24,3
1517,7,20,25,3
1517,9,23,31,1
1517,10,25,19,2
1517,17,54,26,2
1517,8,22,28,3
1517,6,16,35,3
1517,4,11,47,2
1517,3,8,43,3
1517,5,12,39,4
1517,13,35,24,2
1517,14,39,21,1
1517,15,44,22,2
1517,12,32,19,1
1517,1,1,5,1
120,2,5,13,3
120,0,1,39,0
120,7,42,21,1
120,9,54,26,5
120,10,54,32,2
120,8,50,23,3
120,6,31,3,1
120,4,10,14,2
120,3,10,53,1
120,5,27,11,1
120,1,1,12,1
822,7,32,20,4
822,4,15,16,1
822,2,11,47,1
822,3,13,39,1
822,0,2,25,0
822,5,17,30,1
822,8,40,20,1
822,6,29,27,1
822,1,5,11,1
681,2,4,12,5
681,0,1,27,0
681,11,30,9,2
681,7,16,32,1
681,9,26,10,2
681,10,29,14,2
681,8,22,19,1
681,6,15,15,1
681,4,11,46,1
681,3,10,14,2
681,5,13,37,2
681,13,36,19,1
681,14,49,22,2
681,12,33,11,2
681,1,1,7,3
1354,2,4,12,2
1354,0,12,53,0
1354,11,27,17,1
1354,7,22,14,1
1354,9,24,18,1
1354,10,24,27,1
1354,8,22,22,2
1354,6,14,36,3
1354,4,10,21,2
1354,3,6,39,0
1354,5,14,16,2
1354,1,2,10,2
1487,7,46,21,2
1487,4,20,1,0
1487,2,14,17,3
1487,3,19,27,2
1487,0,1,25,0
1487,5,22,34,0
1487,8,54,30,2
1487,6,25,19,1
1487,1,8,12,2
1558,2,4,12,1
1558,0,1,31,0
1558,11,49,28,1
1558,7,31,20,1
1558,9,40,25,2
1558,10,48,22,1
1558,8,38,20,2
1558,6,19,32,1
1558,4,9,51,1
1558,3,9,17,2
1558,5,15,16,2
1558,1,1,14,1
2218,2,31,21,5
2218,3,54,34,1
2218,0,1,5,0
2218,1,11,45,2
2319,2,7,54,2
2319,0,1,27,0
2319,11,45,22,3
2319,7,26,26,2
2319,9,35,16,3
2319,10,38,20,3
2319,8,29,23,2
2319,6,23,27,1
2319,4,11,44,1
2319,3,9,54,2
2319,5,16,32,3
2319,1,5,12,1
1668,18,54,30,2
1668,2,6,45,1
1668,0,1,24,0
1668,16,50,23,1
1668,11,27,9,2
1668,7,18,18,1
1668,9,23,14,1
1668,10,27,16,1
1668,19,54,23,2
1668,17,53,32,1
1668,8,19,26,1
1668,6,16,35,1
1668,4,11,45,3
1668,3,10,52,1
1668,5,12,40,3
1668,13,33,9,1
1668,14,32,19,2
1668,15,49,19,1
1668,12,31,4,1
1668,1,1,7,2
1767,7,54,29,3
1767,4,46,22,4
1767,2,15,17,3
1767,3,17,31,2
1767,0,1,4,0
1767,5,52,23,3
1767,6,53,27,3
1767,1,12,42,2
2174,7,33,12,1
2174,4,28,12,1
2174,2,24,22,1
2174,3,29,27,1
2174,0,1,4,0
2174,5,31,21,3
2174,6,32,7,0
2174,1,19,28,1
167,2,11,36,1
167,0,1,15,0
167,11,49,19,2
167,7,29,10,2
167,9,39,20,1
167,10,47,25,2
167,8,31,17,2
167,6,23,31,0
167,4,12,41,1
167,3,11,54,1
167,5,17,32,3
167,12,51,24,2
167,1,7,43,1
903,18,22,1,0
903,30,50,24,2
903,32,54,23,3
903,2,2,52,0
903,0,46,41,0
903,16,24,16,1
903,11,17,3,0
903,21,29,37,0
903,7,9,23,0
903,9,16,1,0
903,25,39,2,0
903,10,17,25,1
903,26,42,17,1
903,29,48,12,0
903,19,27,8,0
903,17,21,29,1
903,8,10,46,1
903,22,30,16,0
903,6,9,4,0
903,24,38,19,1
903,4,6,17,2
903,3,8,13,2
903,28,46,26,2
903,5,6,21,0
903,20,27,27,0
903,23,36,54,0
903,13,18,10,0
903,14,18,16,1
903,31,54,27,3
903,27,43,21,1
903,15,20,23,1
903,12,17,30,1
903,1,1,32,0
2085,7,38,19,1
2085,4,28,15,6
2085,2,13,38,3
2085,3,25,19,5
2085,0,1,26,0
2085,5,29,10,4
2085,8,50,23,4
2085,6,30,2,1
2085,1,8,13,2
143,2,6,54,2
143,0,1,10,0
143,11,25,19,1
143,7,20,29,3
143,9,23,40,0
143,10,24,27,2
143,8,22,32,3
143,6,15,54,1
143,4,12,54,2
143,3,9,54,2
143,5,13,32,1
143,13,33,20,1
143,14,38,20,1
143,15,45,21,1
143,12,32,26,0
143,1,6,52,2
1076,2,1,4,1
1076,11,8,43,2
1076,39,34,16,1
1076,46,41,40,0
1076,25,20,19,1
1076,42,35,26,1
1076,29,24,18,1
1076,8,6,46,1
1076,20,15,54,3
1076,14,10,54,4
1076,31,29,9,1
1076,33,30,6,1
1076,18,12,48,1
1076,26,21,23,0
1076,35,33,1,1
1076,17,12,42,2
1076,49,54,26,1
1076,44,38,1,1
1076,4,3,1,0
1076,37,33,2,2
1076,45,40,20,1
1076,13,11,13,2
1076,30,26,27,0
1076,1,1,11,0
1076,47,45,33,0
1076,32,28,23,0
1076,50,54,29,1
1076,40,35,20,1
1076,7,4,54,1
1076,9,7,53,3
1076,43,36,1,1
1076,34,31,16,1
1076,3,1,42,0
1076,38,34,10,1
1076,36,32,12,1
1076,48,54,28,1
1076,12,9,50,2
1076,0,3,26,0
1076,16,11,52,3
1076,21,16,48,0
1076,10,7,54,4
1076,19,15,18,1
1076,22,17,40,2
1076,6,3,54,1
1076,24,20,8,0
1076,28,24,10,0
1076,5,3,53,0
1076,23,18,6,0
1076,27,24,3,0
1076,41,35,5,1
1076,15,11,8,0
62,2,1,9,1
62,0,2,27,0
62,16,54,33,1
62,11,33,2,2
62,7,29,15,1
62,9,32,1,1
62,10,30,3,2
62,17,54,36,1
62,8,29,22,1
62,6,29,9,2
62,4,13,38,1
62,3,11,44,3
62,5,29,6,2
62,13,34,19,1
62,14,36,3,1
62,15,40,21,1
62,12,33,8,2
62,1,1,8,1
1447,2,11,44,3
1447,0,1,1,0
1447,11,32,13,2
1447,7,29,10,3
1447,9,31,7,1
1447,10,31,19,2
1447,8,28,19,3
1447,6,22,19,4
1447,4,17,17,3
1447,3,13,38,2
1447,5,19,28,1
1447,12,39,20,3
1447,1,10,54,1
2437,18,15,53,1
2437,30,31,3,2
2437,33,36,2,2
2437,32,34,1,2
2437,2,1,12,1
2437,40,54,3,0
2437,0,50,37,0
2437,16,14,38,1
2437,11,7,39,0
2437,21,18,18,1
2437,39,53,20,0
2437,7,5,7,1
2437,9,7,50,2
2437,25,23,54,0
2437,10,10,12,1
2437,26,27,7,1
2437,29,30,6,1
2437,34,34,23,0
2437,35,35,41,0
2437,19,16,50,0
2437,17,15,44,2
2437,8,5,46,2
2437,22,18,44,1
2437,6,4,51,1
2437,24,23,19,0
2437,4,2,13,1
2437,37,43,13,0
2437,3,1,8,1
2437,28,31,1,2
2437,5,2,19,0
2437,38,43,54,0
2437,20,19,11,0
2437,23,19,25,0
2437,13,8,44,2
2437,14,9,48,2
2437,31,34,1,2
2437,27,28,1,1
2437,36,39,1,1
2437,15,9,35,1
2437,12,7,54,2
2437,1,1,46,0
2469,7,21,29,2
2469,4,13,22,0
2469,2,13,41,2
2469,3,12,54,1
2469,0,1,2,0
2469,5,14,31,0
2469,8,52,24,2
2469,6,23,20,2
2469,1,11,15,2
21,2,5,54,3
21,0,1,3,0
21,7,45,21,3
21,9,51,23,1
21,10,54,30,1
21,8,45,28,0
21,6,38,26,3
21,4,18,49,0
21,3,11,53,3
21,5,30,21,1
21,1,5,49,1
996,2,13,40,2
996,0,1,26,0
996,11,35,19,2
996,7,27,19,1
996,9,30,24,2
996,10,31,17,4
996,8,29,11,2
996,6,24,12,1
996,4,22,19,2
996,3,17,33,3
996,5,23,27,2
996,12,34,13,2
996,1,7,13,1
1910,2,14,37,3
1910,0,1,27,0
1910,11,52,24,2
1910,7,29,20,1
1910,9,35,20,1
1910,10,46,23,1
1910,8,31,7,1
1910,6,28,14,1
1910,4,21,30,3
1910,3,17,33,4
1910,5,22,37,1
1910,1,1,3,1
1094,18,20,25,2
1094,30,51,22,1
1094,33,54,32,0
1094,32,54,20,0
1094,2,1,29,0
1094,0,1,53,0
1094,16,19,12,1
1094,11,14,16,1
1094,21,24,29,1
1094,7,11,21,0
1094,9,14,35,1
1094,25,32,48,0
1094,10,14,12,1
1094,26,34,24,0
1094,29,47,16,0
1094,19,22,34,1
1094,17,20,15,1
1094,8,13,27,1
1094,22,25,16,1
1094,6,11,41,2
1094,24,28,38,0
1094,4,7,32,0
1094,3,6,3,0
1094,28,46,22,1
1094,5,10,14,1
1094,20,24,25,1
1094,23,29,23,0
1094,13,15,43,1
1094,14,17,18,0
1094,31,52,3,0
1094,27,37,20,0
1094,15,18,35,1
1094,12,14,31,1
1094,1,1,18,0
2138,18,13,54,2
2138,30,30,52,0
2138,33,52,43,0
2138,32,49,22,1
2138,2,1,5,1
2138,0,38,13,0
2138,16,12,46,1
2138,11,10,54,2
2138,21,17,33,2
2138,7,6,31,0
2138,9,8,17,0
2138,25,23,1,0
2138,10,9,49,0
2138,26,23,27,2
2138,29,29,25,0
2138,34,54,28,1
2138,35,54,54,0
2138,19,16,1,0
2138,17,13,14,0
2138,8,7,54,2
2138,22,19,39,1
2138,6,6,6,0
2138,24,21,20,1
2138,4,3,54,1
2138,3,1,11,0
2138,28,29,1,1
2138,5,4,41,0
2138,20,17,27,2
2138,23,20,36,2
2138,13,11,2,0
2138,14,12,32,2
2138,31,37,1,1
2138,27,23,34,0
2138,15,12,41,1
2138,12,11,54,2
2138,1,1,9,1
2024,18,42,26,1
2024,2,2,12,3
2024,0,26,47,0
2024,16,36,7,0
2024,11,30,14,1
2024,21,54,29,1
2024,7,19,18,1
2024,9,29,9,1
2024,10,28,5,1
2024,19,43,22,1
2024,17,42,18,1
2024,8,20,29,1
2024,6,16,26,1
2024,4,12,50,2
2024,3,2,18,1
2024,5,13,40,1
2024,20,48,8,0
2024,13,31,1,0
2024,14,31,4,1
2024,15,34,11,1
2024,12,30,19,1
2024,1,1,5,0
1459,2,11,50,1
1459,0,14,2,0
1459,11,54,26,2
1459,7,27,25,1
1459,9,29,9,0
1459,10,33,28,0
1459,8,27,18,0
1459,6,18,27,2
1459,4,15,38,2
1459,3,12,54,2
1459,5,19,18,1
1459,1,2,13,1
548,18,54,31,1
548,2,1,6,1
548,0,1,22,0
548,16,53,20,2
548,11,34,20,3
548,7,13,48,1
548,9,15,32,2
548,10,28,21,1
548,17,54,24,3
548,8,13,54,1
548,6,11,53,1
548,4,9,47,1
548,3,10,43,1
548,5,10,35,1
548,13,45,26,2
548,14,47,22,2
548,15,49,26,3
548,12,42,12,0
548,1,1,4,1
1355,4,15,16,2
1355,2,7,40,1
1355,3,13,35,4
1355,0,1,27,0
1355,5,17,30,3
