framenr,roinr,mx,my,count
2241,9,28,12,1
2241,10,33,12,1
2241,8,25,24,3
2241,6,16,28,2
2241,4,10,49,2
2241,3,8,39,3
2241,5,12,36,1
2241,13,52,31,2
2241,12,52,25,3
2241,1,8,52,2
1563,4,51,23,4
1563,2,21,28,2
1563,3,28,19,1
1563,0,1,18,1
1563,1,21,17,1
2090,4,19,26,1
2090,2,11,52,1
2090,3,16,17,3
2090,0,2,31,0
2090,5,23,17,3
2090,6,51,23,4
2090,1,10,4,0
1191,2,15,34,3
1191,3,25,19,6
1191,0,1,6,1
1191,1,10,48,3
2203,2,23,22,0
2203,0,1,11,0
2203,7,38,19,4
2203,9,46,17,1
2203,8,37,14,4
2203,6,33,5,2
2203,4,28,7,2
2203,3,28,1,2
2203,5,31,27,0
2203,1,14,22,0
885,4,21,18,4
885,2,13,35,2
885,3,17,27,1
885,0,2,49,0
885,5,49,22,4
885,1,1,6,2
922,2,16,37,2
922,0,1,4,0
922,11,38,18,2
922,7,28,21,1
922,9,34,14,5
922,10,34,23,2
922,8,33,7,3
922,6,28,16,3
922,4,25,12,3
922,3,17,29,3
922,5,29,10,3
922,13,52,26,3
922,12,50,23,3
922,1,12,39,2
1227,18,35,20,1
1227,2,8,12,1
1227,0,29,45,0
1227,16,33,22,1
1227,11,24,4,1
1227,21,38,13,1
1227,7,17,10,0
1227,9,20,22,2
1227,25,52,20,1
1227,10,26,13,2
1227,26,52,24,1
1227,19,35,15,2
1227,17,34,10,1
1227,8,17,14,0
1227,22,45,5,0
1227,6,15,26,1
1227,24,46,50,0
1227,4,10,52,2
1227,3,9,46,2
1227,5,13,12,1
1227,20,36,5,0
1227,23,45,24,0
1227,13,29,1,0
1227,14,29,3,0
1227,15,29,23,1
1227,12,24,10,2
1227,1,3,14,1
2221,2,4,52,1
2221,0,24,1,0
2221,7,22,26,1
2221,9,52,22,1
2221,8,28,18,2
2221,6,13,36,3
2221,4,9,52,1
2221,3,9,13,2
2221,5,15,17,2
2221,1,2,11,1
1540,4,28,21,2
1540,2,12,39,2
1540,3,16,29,2
1540,0,1,8,0
1540,5,35,20,2
1540,6,51,22,4
1540,1,9,48,2
890,2,42,20,1
890,3,52,29,3
890,0,1,42,0
890,1,23,19,3
958,4,19,23,1
958,2,10,52,3
958,3,10,42,4
958,0,1,2,0
958,5,29,17,1
958,6,49,23,5
958,1,4,43,3
1604,2,8,12,1
1604,0,27,50,0
1604,11,45,20,3
1604,7,27,20,5
1604,9,30,15,4
1604,10,33,19,2
1604,8,29,7,1
1604,6,22,18,5
1604,4,17,22,5
1604,3,10,52,1
1604,5,18,29,4
1604,1,1,8,1
916,2,8,52,1
916,0,2,36,0
916,16,52,23,2
916,11,47,28,1
916,7,36,20,2
916,9,47,21,2
916,10,45,32,0
916,17,52,28,2
916,8,40,22,3
916,6,20,15,2
916,4,10,18,1
916,3,8,52,1
916,5,14,16,1
916,13,51,26,3
916,14,51,45,0
916,15,52,9,0
916,12,50,32,0
916,1,1,5,1
672,2,12,36,3
672,0,3,51,0
672,11,27,19,2
672,7,18,35,2
672,9,21,30,1
672,10,25,24,3
672,8,21,18,1
672,6,18,24,2
672,4,14,26,1
672,3,10,14,1
672,5,16,14,2
672,13,35,2,4
672,14,36,20,1
672,12,30,4,3
672,1,1,1,0
1228,18,30,12,1
1228,2,2,3,1
1228,0,43,50,0
1228,16,27,16,5
1228,11,21,13,1
1228,21,33,7,1
1228,7,15,31,1
1228,9,17,26,2
1228,25,36,24,3
1228,10,19,29,1
1228,26,49,23,1
1228,19,30,19,4
1228,17,29,7,1
1228,8,17,19,1
1228,22,33,14,4
1228,6,11,52,2
1228,24,35,19,3
1228,4,7,11,0
1228,3,6,27,0
1228,5,7,23,0
1228,20,30,24,4
1228,23,34,35,0
1228,13,23,24,2
1228,14,24,12,1
1228,27,50,17,1
1228,15,24,18,3
1228,12,21,21,2
1228,1,1,5,1
963,2,4,47,2
963,0,1,24,0
963,11,46,21,2
963,7,27,3,1
963,9,32,9,2
963,10,37,19,2
963,8,27,24,2
963,6,25,14,2
963,4,13,6,0
963,3,11,42,3
963,5,18,29,1
963,12,52,32,2
963,1,1,3,1
1906,18,52,25,2
1906,2,16,33,2
1906,0,1,44,0
1906,16,45,21,1
1906,11,34,1,3
1906,7,26,1,3
1906,9,29,1,3
1906,10,29,14,0
1906,17,49,25,2
1906,8,29,7,3
1906,6,23,22,1
1906,4,18,15,0
1906,3,17,1,0
1906,5,18,23,2
1906,13,36,14,1
1906,14,39,20,1
1906,15,39,24,1
1906,12,34,22,1
1906,1,1,9,2
94,2,14,33,1
94,0,3,51,0
94,7,25,13,2
94,9,29,20,4
94,10,39,20,2
94,8,28,28,1
94,6,24,25,2
94,4,18,24,1
94,3,19,13,1
94,5,20,17,1
94,1,13,15,1
290,2,7,11,2
290,0,28,50,0
290,16,42,21,1
290,11,21,23,2
290,7,12,25,0
290,9,14,16,2
290,10,18,33,2
290,17,51,21,1
290,8,12,36,1
290,6,8,19,2
290,4,6,3,0
290,3,6,38,1
290,5,8,52,1
290,13,31,12,1
290,14,32,5,1
290,15,33,19,0
290,12,24,33,1
290,1,1,7,1
650,4,23,19,2
650,2,12,38,1
650,3,18,28,4
650,0,21,1,0
650,5,41,20,2
650,1,6,11,1
115,4,41,19,3
115,2,20,24,2
115,3,32,20,2
115,0,1,42,0
115,5,45,25,3
115,1,6,11,1
1794,18,28,19,4
1794,30,42,15,0
1794,33,50,22,1
1794,32,45,24,1
1794,2,1,10,1
1794,0,49,48,0
1794,16,27,30,1
1794,11,17,25,0
1794,21,31,24,4
1794,7,7,8,0
1794,9,10,47,2
1794,25,34,18,2
1794,10,17,21,0
1794,26,34,6,2
1794,29,40,1,0
1794,34,52,27,1
1794,35,52,21,1
1794,19,30,48,0
1794,17,27,38,0
1794,8,10,42,2
1794,22,32,40,0
1794,6,4,14,0
1794,24,33,11,2
1794,4,1,40,0
1794,37,52,29,1
1794,3,1,15,0
1794,28,38,4,0
1794,5,2,18,0
1794,20,31,16,4
1794,23,32,1,1
1794,13,29,7,2
1794,14,26,24,3
1794,31,43,32,0
1794,27,36,25,1
1794,36,52,10,0
1794,15,26,34,0
1794,12,20,26,1
1794,1,1,4,1
1796,2,10,40,2
1796,0,27,51,0
1796,11,51,23,3
1796,7,25,18,1
1796,9,29,11,1
1796,10,30,2,1
1796,8,26,24,1
1796,6,18,35,2
1796,4,15,31,3
1796,3,10,47,1
1796,5,18,24,1
1796,12,52,29,4
1796,1,1,4,1
2166,18,43,6,0
2166,2,11,41,2
2166,0,1,16,0
2166,16,37,4,1
2166,11,26,23,3
2166,7,20,27,6
2166,9,22,36,1
2166,10,25,1,2
2166,17,38,1,1
2166,8,22,22,4
2166,6,17,43,1
2166,4,16,40,3
2166,3,13,35,4
2166,5,17,30,6
2166,13,30,1,3
2166,14,32,2,3
2166,15,32,19,3
2166,12,29,7,2
2166,1,9,36,3
1984,2,4,52,2
1984,0,30,40,0
1984,16,33,10,0
1984,11,30,1,1
1984,7,11,45,1
1984,9,15,32,3
1984,10,23,17,0
1984,8,13,52,2
1984,6,11,22,0
1984,4,9,14,1
1984,3,7,48,2
1984,5,10,52,2
1984,13,27,2,1
1984,14,27,6,1
1984,15,30,18,3
1984,12,26,16,3
1984,1,4,50,3
2213,18,52,33,1
2213,2,1,48,0
2213,0,31,50,0
2213,16,52,26,3
2213,11,29,7,1
2213,7,14,34,1
2213,9,14,52,3
2213,10,21,1,0
2213,17,52,43,0
2213,8,13,52,4
2213,6,11,52,4
2213,4,8,52,4
2213,3,2,52,1
2213,5,11,42,3
2213,13,29,33,0
2213,14,51,3,0
2213,15,52,35,1
2213,12,26,6,1
2213,1,2,11,1
607,2,13,35,3
607,0,1,6,0
607,7,34,20,1
607,9,52,24,1
607,8,42,20,2
607,6,33,1,2
607,4,27,4,2
607,3,20,24,2
607,5,29,1,2
607,1,10,52,1
418,18,50,17,1
418,2,6,45,2
418,0,1,7,0
418,16,40,12,0
418,11,31,1,4
418,7,25,23,1
418,9,28,3,4
418,10,27,1,4
418,19,50,22,1
418,17,44,16,0
418,8,28,10,4
418,6,15,31,2
418,4,10,52,2
418,3,10,47,2
418,5,11,41,2
418,13,34,11,3
418,14,34,3,4
418,15,37,20,1
418,12,31,22,2
418,1,3,45,0
2129,2,1,10,0
2129,0,14,3,0
2129,16,52,37,1
2129,11,33,23,1
2129,7,20,21,2
2129,9,19,46,0
2129,10,28,21,3
2129,17,52,30,2
2129,8,18,30,1
2129,6,11,37,1
2129,4,7,40,1
2129,3,7,27,0
2129,5,9,51,1
2129,13,44,36,0
2129,14,48,5,0
2129,15,51,32,1
2129,12,40,21,1
2129,1,1,33,0
2316,7,44,19,1
2316,4,26,24,3
2316,2,23,18,2
2316,3,22,26,1
2316,0,1,1,0
2316,5,29,20,2
2316,8,52,24,1
2316,6,35,19,3
2316,1,14,31,1
373,4,29,18,2
373,2,16,31,1
373,3,23,22,3
373,0,1,41,0
373,5,48,22,5
373,6,52,31,1
373,1,9,13,3
171,2,9,48,2
171,0,19,2,0
171,7,27,18,6
171,9,39,20,4
171,8,33,19,6
171,6,21,19,5
171,4,13,36,2
171,3,11,40,3
171,5,17,26,4
171,1,1,6,1
455,2,3,11,1
455,0,32,51,0
455,16,49,20,1
455,11,28,1,3
455,7,16,39,2
455,9,27,9,3
455,10,24,20,2
455,17,49,24,1
455,8,20,28,2
455,6,13,35,2
455,4,9,52,4
455,3,7,35,2
455,5,10,51,4
455,13,29,18,2
455,14,33,6,2
455,15,36,2,1
455,12,31,1,3
455,1,1,11,1
824,2,10,52,2
824,0,2,3,0
824,7,24,17,4
824,9,30,19,3
824,8,25,25,4
824,6,19,17,3
824,4,15,31,2
824,3,15,16,3
824,5,18,27,2
824,1,1,52,0
1829,7,31,6,1
1829,4,26,13,6
1829,2,22,14,3
1829,3,23,18,3
1829,0,1,29,0
1829,5,28,10,2
1829,8,36,19,4
1829,6,30,18,6
1829,1,1,3,1
750,18,41,20,0
750,2,1,31,0
750,0,25,1,0
750,16,36,39,0
750,11,15,31,1
750,7,6,11,1
750,9,11,14,1
750,10,13,20,1
750,19,45,1,0
750,17,37,30,0
750,8,9,52,1
750,6,3,51,0
750,4,2,16,0
750,3,1,46,0
750,5,5,36,0
750,20,46,8,0
750,13,23,18,1
750,14,29,24,1
750,15,34,18,0
750,12,17,19,2
750,1,1,28,0
334,2,27,4,2
334,0,1,1,0
334,11,51,23,1
334,7,37,13,0
334,9,38,25,2
334,10,41,26,2
334,8,38,19,2
334,6,34,3,2
334,4,30,1,3
334,3,32,1,3
334,5,30,4,2
334,12,52,20,1
334,1,12,37,3
1572,2,4,47,3
1572,0,26,5,0
1572,11,52,25,1
1572,7,14,42,4
1572,9,19,38,0
1572,10,52,20,1
1572,8,20,30,1
1572,6,14,32,2
1572,4,11,48,3
1572,3,9,12,1
1572,5,12,37,2
1572,1,1,4,1
1973,2,10,13,2
1973,0,28,47,0
1973,11,43,21,4
1973,7,19,17,3
1973,9,25,12,2
1973,10,36,19,3
1973,8,24,16,3
1973,6,18,24,4
1973,4,15,34,6
1973,3,10,46,3
1973,5,17,30,6
1973,12,51,23,1
1973,1,4,12,2
2089,2,10,52,2
2089,0,1,31,0
2089,11,50,27,4
2089,7,26,5,1
2089,9,31,1,1
2089,10,49,21,4
2089,8,29,19,3
2089,6,28,11,3
2089,4,18,26,1
2089,3,17,20,3
2089,5,23,18,4
2089,1,4,11,3
641,18,30,4,1
641,2,1,15,1
641,0,40,35,0
641,16,24,1,1
641,11,12,27,0
641,21,28,50,0
641,7,9,51,2
641,9,11,45,2
641,25,52,11,0
641,10,12,1,0
641,19,27,24,1
641,17,25,8,1
641,8,11,40,1
641,22,29,13,0
641,6,8,11,1
641,24,36,3,0
641,4,3,12,1
641,3,1,29,0
641,5,6,50,2
641,20,28,10,1
641,23,29,18,0
641,13,19,24,2
641,14,21,18,2
641,15,23,3,1
641,12,13,51,2
641,1,1,50,0
2252,2,11,40,1
2252,0,1,2,0
2252,7,26,19,2
2252,9,39,24,2
2252,8,38,19,2
2252,6,22,23,5
2252,4,18,16,3
2252,3,15,31,2
2252,5,20,28,2
2252,1,9,51,1
1645,2,5,8,1
1645,0,31,41,0
1645,11,28,18,3
1645,7,11,52,3
1645,9,14,41,3
1645,10,22,18,2
1645,8,15,33,2
1645,6,10,45,2
1645,4,9,33,1
1645,3,5,52,3
1645,5,9,38,1
1645,12,52,26,1
1645,1,1,11,1
1091,18,31,19,2
1091,2,1,47,0
1091,0,37,39,0
1091,16,21,23,1
1091,11,13,35,1
1091,21,38,15,2
1091,7,6,40,1
1091,9,10,19,0
1091,25,52,28,2
1091,10,10,42,2
1091,26,52,23,1
1091,19,35,19,3
1091,17,28,1,2
1091,8,6,44,1
1091,22,39,1,2
1091,6,6,27,0
1091,24,46,1,0
1091,4,5,37,1
1091,3,3,10,2
1091,5,6,13,1
1091,20,37,1,2
1091,23,39,19,2
1091,13,15,26,0
1091,14,20,43,0
1091,15,21,18,1
1091,12,15,17,1
1091,1,1,3,1
1496,2,9,45,2
1496,0,1,2,0
1496,7,25,15,1
1496,9,49,23,6
1496,8,30,10,1
1496,6,19,34,0
1496,4,13,15,1
1496,3,11,39,2
1496,5,18,25,1
1496,1,5,40,2
178,2,6,47,2
178,0,28,44,0
178,11,33,12,1
178,7,26,7,1
178,9,30,7,1
178,10,29,16,1
178,8,26,23,1
178,6,22,27,1
178,4,11,48,2
178,3,11,14,1
178,5,15,33,3
178,13,46,21,2
178,12,36,19,3
178,1,1,11,1
426,2,2,52,2
426,0,1,28,0
426,11,29,17,2
426,7,21,27,1
426,9,29,9,2
426,10,28,14,2
426,8,27,3,2
426,6,10,52,4
426,4,6,52,4
426,3,2,11,3
426,5,7,12,2
426,13,44,21,2
426,14,52,23,2
426,15,52,28,1
426,12,32,19,2
426,1,1,8,3
1710,4,19,21,3
1710,2,11,15,1
1710,3,12,38,1
1710,0,23,2,0
1710,5,42,20,3
1710,6,52,29,1
1710,1,8,52,5
1211,18,52,23,1
1211,2,17,31,1
1211,0,1,37,0
1211,16,46,4,0
1211,11,35,13,2
1211,7,27,18,2
1211,9,34,1,0
1211,10,35,17,1
1211,19,52,36,1
1211,17,48,19,3
1211,8,33,10,1
1211,6,30,3,1
1211,4,20,19,1
1211,3,19,13,1
1211,5,26,9,1
1211,20,52,29,2
1211,13,42,1,0
1211,14,42,20,2
1211,15,42,25,2
1211,12,37,22,3
1211,1,10,18,0
313,18,34,2,0
313,2,1,10,2
313,0,28,50,0
313,16,33,9,0
313,11,18,30,3
313,21,39,19,2
313,7,7,52,2
313,9,11,34,2
313,25,52,26,3
313,10,17,17,1
313,26,52,32,2
313,19,35,1,1
313,17,33,24,2
313,8,10,49,2
313,22,42,10,0
313,6,7,48,2
313,24,52,24,2
313,4,3,50,2
313,3,1,45,0
313,5,4,52,2
313,20,38,1,1
313,23,44,44,0
313,13,23,33,1
313,14,26,19,0
313,15,29,1,1
313,12,19,23,1
313,1,1,9,2
503,4,15,32,2
503,2,1,4,1
503,3,13,14,2
503,0,1,49,0
503,5,30,19,2
503,6,37,21,2
503,1,1,1,1
551,2,1,27,0
551,0,27,2,0
551,11,33,18,1
551,7,12,45,1
551,9,19,17,1
551,10,21,27,2
551,8,15,32,2
551,6,9,24,0
551,4,6,52,3
551,3,4,47,1
551,5,8,32,0
551,13,44,20,2
551,14,47,26,2
551,15,52,29,1
551,12,30,34,0
551,1,1,11,1
1098,7,49,21,1
1098,4,27,12,2
1098,2,26,24,4
1098,3,30,5,2
1098,0,1,14,0
1098,5,28,18,4
1098,6,42,19,2
1098,1,18,25,4
1463,2,21,13,2
1463,0,1,38,0
1463,11,39,19,2
1463,7,29,1,2
1463,9,34,4,1
1463,10,36,16,3
1463,8,31,19,3
1463,6,29,6,1
1463,4,25,21,4
1463,3,22,16,3
1463,5,23,10,2
1463,13,52,23,5
1463,12,46,24,4
1463,1,2,11,1
2077,2,6,48,3
2077,0,32,2,1
2077,11,39,19,2
2077,7,24,25,3
2077,9,35,24,2
2077,10,41,24,2
2077,8,35,20,2
2077,6,23,17,1
2077,4,11,40,3
2077,3,11,45,4
2077,5,12,13,1
2077,13,49,21,2
2077,12,40,47,0
2077,1,1,8,1
493,2,12,31,0
493,0,1,2,0
493,16,37,19,1
493,11,30,17,1
493,7,26,1,2
493,9,32,3,2
493,10,29,9,2
493,8,29,1,2
493,6,24,26,0
493,4,19,18,3
493,3,15,13,2
493,5,24,15,2
493,13,30,13,1
493,14,31,20,1
493,15,34,1,2
493,12,30,1,2
493,1,11,16,1
1801,2,5,51,2
1801,0,1,1,0
1801,16,52,28,2
1801,11,35,18,2
1801,7,15,31,2
1801,9,29,5,2
1801,10,32,3,3
1801,8,25,7,1
1801,6,13,50,1
1801,4,9,52,3
1801,3,7,48,1
1801,5,11,52,3
1801,13,39,15,2
1801,14,39,20,2
1801,15,52,23,2
1801,12,38,1,2
1801,1,3,52,2
1884,18,49,25,1
1884,2,5,52,2
1884,0,27,48,0
1884,16,45,21,1
1884,11,29,10,2
1884,7,10,44,1
1884,9,20,25,0
1884,10,21,18,2
1884,17,48,22,1
1884,8,16,13,1
1884,6,10,32,0
1884,4,10,51,1
1884,3,7,12,1
1884,5,10,52,2
1884,13,35,9,1
1884,14,38,17,1
1884,15,41,13,0
1884,12,34,19,1
1884,1,4,51,1
2117,7,37,20,1
2117,4,23,16,3
2117,2,16,30,5
2117,3,22,26,4
2117,0,1,3,0
2117,5,30,19,2
2117,6,32,23,1
2117,1,10,44,1
2485,2,9,16,2
2485,0,41,51,0
2485,16,36,4,0
2485,11,26,23,0
2485,7,14,37,0
2485,9,23,35,0
2485,10,25,17,0
2485,17,37,20,2
2485,8,18,26,2
2485,6,15,20,1
2485,4,12,26,2
2485,3,10,52,1
2485,5,15,11,1
2485,13,29,1,1
2485,14,32,36,0
2485,15,33,24,2
2485,12,28,27,0
2485,1,1,24,0
2494,18,52,26,2
2494,2,12,30,1
2494,0,1,8,0
2494,16,45,21,2
2494,11,31,4,0
2494,7,25,17,2
2494,9,28,29,0
2494,10,30,1,3
2494,17,49,24,3
2494,8,28,1,3
2494,6,24,12,1
2494,4,20,11,1
2494,3,17,30,1
2494,5,21,28,1
2494,13,36,1,3
2494,14,38,10,0
2494,15,39,19,3
2494,12,34,19,2
2494,1,11,45,1
577,7,47,21,2
577,4,28,13,2
577,2,16,30,1
577,3,19,18,4
577,0,1,40,0
577,5,31,2,1
577,8,52,27,4
577,6,37,19,1
577,1,1,6,1
2256,2,22,18,6
2256,0,1,10,0
2256,7,33,5,1
2256,9,44,21,1
2256,8,33,14,2
2256,6,31,1,0
2256,4,30,14,3
2256,3,26,8,2
2256,5,29,5,1
2256,1,10,39,1
113,2,13,36,6
113,0,2,49,0
113,7,32,1,2
113,9,38,20,3
113,8,33,19,2
113,6,31,3,2
113,4,21,29,2
113,3,19,22,4
113,5,25,18,4
113,1,3,12,3
293,7,50,22,1
293,4,16,32,2
293,2,11,42,4
293,3,10,52,5
293,0,19,2,0
293,5,28,18,1
293,6,38,18,2
293,1,1,9,2
914,2,6,52,2
914,0,28,51,0
914,16,45,21,2
914,11,30,14,3
914,7,17,35,2
914,9,27,15,2
914,10,31,8,1
914,17,49,21,1
914,8,25,11,1
914,6,17,26,1
914,4,13,36,2
914,3,10,52,2
914,5,14,16,1
914,13,32,24,2
914,14,33,18,2
914,15,40,19,3
914,12,32,3,1
914,1,1,5,1
859,7,32,18,2
859,4,17,42,2
859,2,9,47,7
859,3,11,40,5
859,0,1,2,0
859,5,23,14,1
859,8,51,23,2
859,6,25,25,2
859,1,3,47,4
1538,7,49,22,4
1538,4,28,20,4
1538,2,18,29,4
1538,3,21,21,1
1538,0,2,1,0
1538,5,34,19,5
1538,8,52,23,3
1538,6,44,20,2
1538,1,13,35,4
1637,7,29,12,3
1637,4,17,31,2
1637,2,13,15,2
1637,3,19,23,2
1637,0,27,48,0
1637,5,23,18,2
1637,8,50,23,1
1637,6,24,9,3
1637,1,9,48,1
1209,7,27,18,1
1209,4,17,30,2
1209,2,11,17,0
1209,3,13,38,2
1209,0,21,1,0
1209,5,18,18,1
1209,8,32,22,1
1209,6,26,24,2
1209,1,10,45,2
2290,2,7,52,1
2290,0,29,51,0
2290,11,52,18,2
2290,7,25,14,1
2290,9,47,5,0
2290,10,52,23,2
2290,8,29,21,2
2290,6,21,36,0
2290,4,16,17,0
2290,3,12,37,1
2290,5,19,24,1
2290,1,3,11,2
297,7,15,42,4
297,4,4,52,3
297,2,1,6,4
297,3,4,12,5
297,0,20,6,0
297,5,10,49,3
297,8,17,28,1
297,6,12,38,3
297,1,1,5,1
507,18,47,28,2
507,2,4,51,1
507,0,21,1,0
507,16,45,20,3
507,11,30,37,0
507,21,52,33,1
507,7,10,35,0
507,9,20,18,1
507,10,20,26,0
507,19,49,15,2
507,17,46,52,0
507,8,12,16,0
507,22,52,26,3
507,6,12,50,1
507,4,5,32,0
507,3,5,16,0
507,5,8,52,1
507,20,49,6,0
507,23,52,32,2
507,13,40,20,3
507,14,42,1,0
507,15,44,15,2
507,12,33,31,0
507,1,1,27,0
1925,2,3,12,2
1925,0,1,42,0
1925,11,52,26,3
1925,7,29,21,3
1925,9,34,19,1
1925,10,49,29,2
1925,8,33,25,1
1925,6,25,24,2
1925,4,19,25,3
1925,3,15,31,3
1925,5,21,32,2
1925,1,1,6,2
1288,18,45,28,0
1288,2,9,52,2
1288,0,44,46,0
1288,16,39,27,0
1288,11,25,6,1
1288,7,14,42,1
1288,9,19,23,2
1288,10,22,31,0
1288,19,47,1,0
1288,17,42,14,0
1288,8,19,14,0
1288,6,15,37,1
1288,4,12,19,0
1288,3,8,44,1
1288,5,11,10,0
1288,13,26,19,1
1288,14,27,42,0
1288,15,30,24,0
1288,12,27,12,1
1288,1,6,38,1
2292,18,49,41,0
2292,2,11,41,1
2292,0,2,1,0
2292,16,45,4,0
2292,11,34,5,1
2292,7,20,24,2
2292,9,29,19,1
2292,10,30,11,1
2292,19,52,1,0
2292,17,46,21,1
2292,8,24,18,2
2292,6,19,16,1
2292,4,14,31,1
2292,3,14,26,2
2292,5,16,36,2
2292,20,52,24,2
2292,13,35,50,0
2292,14,36,24,0
2292,15,42,8,0
2292,12,35,37,0
2292,1,9,29,1
471,2,4,31,0
471,0,25,50,0
471,11,52,19,4
471,7,19,17,2
471,9,37,20,1
471,10,47,21,3
471,8,20,28,1
471,6,13,35,2
471,4,11,40,3
471,3,6,12,1
471,5,13,15,2
471,13,52,25,4
471,12,52,33,0
471,1,1,42,0
707,2,1,6,2
707,0,32,50,0
707,16,35,12,0
707,11,18,17,3
707,7,12,17,2
707,9,17,26,2
707,10,16,44,1
707,17,35,18,1
707,8,14,34,2
707,6,10,45,1
707,4,9,42,1
707,3,6,40,1
707,5,10,52,1
707,13,24,18,4
707,14,26,21,3
707,15,28,29,1
707,12,22,22,6
707,1,1,2,2
1548,2,6,52,2
1548,0,2,21,0
1548,11,39,19,2
1548,7,12,36,2
1548,9,32,13,1
1548,10,33,19,1
1548,8,23,10,1
1548,6,13,41,2
1548,4,8,39,2
1548,3,8,52,2
1548,5,8,47,1
1548,13,41,51,0
1548,14,42,26,1
1548,15,52,31,2
1548,12,40,13,0
1548,1,1,4,2
1655,18,52,24,2
1655,2,4,11,2
1655,0,30,46,0
1655,16,32,23,2
1655,11,30,4,1
1655,7,15,30,1
1655,9,25,8,2
1655,10,25,15,2
1655,19,52,28,2
1655,17,47,22,1
1655,8,19,32,1
1655,6,14,52,1
1655,4,10,52,1
1655,3,10,41,2
1655,5,12,37,3
1655,13,31,15,2
1655,14,31,11,2
1655,15,31,18,3
1655,12,28,21,2
1655,1,1,12,2
393,2,8,37,3
393,0,1,3,0
393,11,37,22,1
393,7,28,6,1
393,9,30,19,3
393,10,36,18,2
393,8,28,14,1
393,6,23,25,2
393,4,13,36,3
393,3,13,30,0
393,5,13,52,1
393,13,52,24,3
393,14,52,28,3
393,12,41,18,1
393,1,6,52,1
497,4,22,18,2
497,2,11,39,5
497,3,16,32,5
497,0,1,3,0
497,5,30,10,1
497,1,9,51,1
1177,2,9,30,0
1177,0,1,5,0
1177,11,42,19,2
1177,7,29,7,1
1177,9,29,3,1
1177,10,37,19,2
1177,8,30,11,1
1177,6,18,27,2
1177,4,10,51,3
1177,3,9,45,0
1177,5,10,52,6
1177,12,52,30,1
1177,1,4,52,4
1167,7,28,9,3
1167,4,22,18,6
1167,2,18,23,5
1167,3,18,30,1
1167,0,1,1,0
1167,5,25,12,3
1167,8,36,20,3
1167,6,27,22,4
1167,1,11,40,1
1759,4,28,22,3
1759,2,5,11,3
1759,3,9,47,4
1759,0,3,30,0
1759,5,42,19,4
1759,1,1,4,3
1748,2,9,47,1
1748,0,1,20,0
1748,7,33,18,2
1748,9,52,23,2
1748,8,48,21,1
1748,6,26,11,2
1748,4,14,32,7
1748,3,11,39,4
1748,5,20,27,4
1748,1,1,3,1
1559,18,34,19,2
1559,2,3,48,1
1559,0,42,50,0
1559,16,33,9,0
1559,11,20,31,1
1559,21,46,21,2
1559,7,14,49,1
1559,9,17,17,1
1559,10,17,31,1
1559,19,34,25,2
1559,17,34,14,2
1559,8,16,47,0
1559,22,52,26,1
1559,6,10,52,1
1559,4,7,12,0
1559,3,6,52,1
1559,5,7,34,0
1559,20,40,19,2
1559,13,23,21,1
1559,14,27,20,0
1559,15,31,36,0
1559,12,20,50,0
1559,1,1,51,0
2184,4,20,27,4
2184,2,10,47,2
2184,3,14,33,4
2184,0,25,2,0
2184,5,32,18,3
2184,6,51,24,2
2184,1,8,12,1
1602,4,49,22,2
1602,2,10,42,2
1602,3,27,19,4
1602,0,1,24,0
1602,1,1,7,2
274,2,10,52,2
274,0,28,47,0
274,11,47,21,5
274,7,29,12,1
274,9,30,6,2
274,10,33,1,1
274,8,29,1,1
274,6,25,2,2
274,4,14,16,4
274,3,12,40,3
274,5,21,20,3
274,13,52,26,3
274,12,50,24,3
274,1,7,12,3
1073,18,52,29,3
1073,2,12,18,0
1073,0,2,3,0
1073,16,50,22,3
1073,11,27,26,0
1073,7,20,28,1
1073,9,24,13,2
1073,10,26,18,2
1073,17,50,28,2
1073,8,23,8,0
1073,6,18,48,0
1073,4,17,16,1
1073,3,18,21,2
1073,5,17,30,1
1073,13,44,20,2
1073,14,44,34,0
1073,15,46,26,3
1073,12,32,17,1
1073,1,1,48,0
1802,18,35,5,1
1802,2,5,52,3
1802,0,28,49,0
1802,16,33,3,2
1802,11,18,24,2
1802,21,44,19,1
1802,7,12,15,2
1802,9,14,8,0
1802,10,15,19,3
1802,19,38,1,2
1802,17,36,1,2
1802,8,12,40,2
1802,22,45,46,0
1802,6,10,52,3
1802,4,8,12,2
1802,3,7,42,2
1802,5,10,33,2
1802,20,40,19,2
1802,23,52,24,1
1802,13,29,1,2
1802,14,31,7,0
1802,15,32,1,2
1802,12,20,18,1
1802,1,5,52,3
1118,2,10,50,4
1118,0,2,1,0
1118,11,31,19,4
1118,7,26,24,4
1118,9,29,11,1
1118,10,30,6,1
1118,8,27,7,1
1118,6,22,20,3
1118,4,16,17,2
1118,3,12,38,3
1118,5,21,16,2
1118,13,52,23,5
1118,14,52,27,5
1118,12,49,22,5
1118,1,10,44,3
2187,2,12,16,2
2187,0,2,48,0
2187,11,36,19,4
2187,7,23,20,3
2187,9,30,18,3
2187,10,36,26,3
2187,8,26,24,4
2187,6,17,18,3
2187,4,14,35,3
2187,3,13,25,1
2187,5,18,30,4
2187,1,1,9,2
2269,2,12,39,2
2269,0,23,1,0
2269,7,34,19,2
2269,9,52,30,2
2269,8,40,19,3
2269,6,27,23,3
2269,4,19,18,1
2269,3,15,33,4
2269,5,19,24,5
