framenr,roinr,mx,my,count
1796,0,1,24,0
1796,16,58,32,2
1796,11,29,27,0
1796,7,21,30,1
1796,9,22,27,1
1796,10,28,21,1
1796,8,21,38,0
1796,6,21,24,0
1796,4,13,50,1
1796,3,14,42,1
1796,5,18,34,1
1796,13,32,5,0
1796,14,36,6,0
1796,15,54,26,1
1796,12,32,14,1
1796,1,2,7,1
2166,18,46,9,0
2166,2,14,44,1
2166,0,1,1,0
2166,16,40,7,0
2166,11,29,26,1
2166,7,23,30,3
2166,9,25,39,0
2166,10,28,3,0
2166,17,41,1,0
2166,8,25,25,1
2166,6,20,46,0
2166,4,19,43,0
2166,3,16,38,2
2166,5,20,33,3
2166,13,33,1,2
2166,14,35,5,2
2166,15,35,22,2
2166,12,32,10,1
2166,1,12,39,0
1984,18,33,1,1
1984,2,7,57,0
1984,0,1,4,0
1984,16,31,1,1
1984,11,26,20,0
1984,21,34,10,0
1984,7,14,25,0
1984,9,16,58,1
1984,25,37,6,1
1984,10,18,35,3
1984,19,33,5,1
1984,17,32,2,1
1984,8,14,48,1
1984,22,35,5,1
1984,6,13,57,2
1984,24,36,13,0
1984,4,12,17,1
1984,3,10,51,1
1984,5,12,55,2
1984,20,33,21,3
1984,23,35,8,0
1984,13,29,19,0
1984,14,30,5,0
1984,15,30,9,0
1984,12,29,1,0
1984,1,7,53,0
2213,68,35,54,0
2213,2,1,14,0
2213,89,50,55,0
2213,11,8,55,0
2213,39,24,1,0
2213,46,27,14,0
2213,85,48,57,0
2213,25,16,41,1
2213,55,30,21,0
2213,42,25,11,0
2213,29,17,58,0
2213,58,31,46,0
2213,66,35,13,1
2213,59,32,1,0
2213,8,6,13,1
2213,74,37,11,0
2213,95,57,46,0
2213,57,31,15,0
2213,20,13,54,0
2213,90,51,27,0
2213,14,11,56,1
2213,31,18,38,1
2213,78,40,20,0
2213,70,36,3,0
2213,33,19,14,0
2213,18,13,22,0
2213,52,29,47,0
2213,69,36,1,0
2213,96,58,17,0
2213,26,16,56,1
2213,35,20,25,0
2213,83,45,39,0
2213,17,12,52,2
2213,64,34,15,0
2213,65,35,5,0
2213,49,28,39,0
2213,44,25,47,0
2213,84,47,42,0
2213,4,4,15,1
2213,37,21,44,0
2213,45,25,58,0
2213,13,10,5,0
2213,86,49,29,0
2213,67,35,25,0
2213,93,56,38,0
2213,94,57,29,2
2213,30,18,35,1
2213,1,1,47,0
2213,47,27,58,0
2213,54,30,2,0
2213,32,18,46,0
2213,50,29,9,1
2213,77,40,15,0
2213,40,24,4,0
2213,80,42,3,0
2213,82,44,13,0
2213,91,54,6,0
2213,7,5,58,0
2213,9,6,44,0
2213,43,25,35,0
2213,60,32,36,0
2213,34,19,42,0
2213,75,37,28,0
2213,87,49,35,0
2213,3,2,6,0
2213,61,33,9,1
2213,79,41,51,0
2213,38,21,52,0
2213,71,36,9,0
2213,36,21,39,0
2213,48,28,4,0
2213,76,40,2,0
2213,12,10,58,2
2213,81,43,16,0
2213,98,58,35,1
2213,0,1,23,0
2213,16,12,49,3
2213,62,33,12,1
2213,21,14,45,1
2213,10,8,14,1
2213,19,13,38,0
2213,51,29,13,1
2213,22,14,58,1
2213,6,4,58,0
2213,24,16,37,1
2213,73,37,7,0
2213,88,49,46,0
2213,92,56,22,0
2213,53,29,58,0
2213,72,36,20,0
2213,28,17,48,0
2213,5,4,51,0
2213,23,16,33,0
2213,63,33,27,0
2213,27,17,2,0
2213,56,32,5,0
2213,97,58,37,1
2213,41,24,21,0
2213,15,12,12,0
607,2,16,38,3
607,0,1,14,0
607,7,37,23,0
607,9,55,27,1
607,8,45,23,2
607,6,36,2,1
607,4,30,7,1
607,3,23,27,2
607,5,32,2,0
607,1,13,57,1
418,18,53,20,0
418,2,9,48,0
418,0,1,12,0
418,16,43,15,0
418,11,34,1,0
418,7,28,26,1
418,9,31,6,4
418,10,30,1,0
418,19,53,25,1
418,17,47,19,0
418,8,31,13,0
418,6,18,34,2
418,4,13,56,1
418,3,13,50,1
418,5,14,44,1
418,13,37,14,0
418,14,37,6,0
418,15,40,23,1
418,12,34,25,0
418,1,6,48,0
2129,18,37,24,0
2129,2,1,13,0
2129,0,1,44,0
2129,16,31,24,1
2129,11,22,49,0
2129,21,47,39,0
2129,7,14,40,1
2129,9,20,24,0
2129,25,58,33,2
2129,10,21,33,0
2129,19,43,23,1
2129,17,36,27,0
2129,8,17,22,0
2129,22,51,8,0
2129,6,13,58,0
2129,24,57,40,0
2129,4,10,43,0
2129,3,10,30,0
2129,5,12,53,1
2129,20,44,26,1
2129,23,54,35,0
2129,13,24,25,1
2129,14,26,28,1
2129,15,27,20,1
2129,12,24,21,1
2129,1,1,36,0
2316,7,47,22,1
2316,4,29,27,0
2316,2,26,21,1
2316,3,25,29,1
2316,0,1,20,0
2316,5,32,23,1
2316,8,58,27,1
2316,6,38,22,2
2316,1,17,34,1
373,7,51,25,3
373,4,27,27,1
373,2,19,34,1
373,3,25,22,1
373,0,1,5,0
373,5,30,21,1
373,8,58,34,1
373,6,34,22,1
373,1,12,16,2
171,2,12,51,2
171,0,1,18,0
171,11,25,23,2
171,7,20,29,2
171,9,24,18,0
171,10,24,21,1
171,8,23,25,2
171,6,18,42,1
171,4,16,38,1
171,3,14,43,1
171,5,16,40,1
171,13,36,22,2
171,14,42,23,3
171,12,30,21,3
171,1,3,9,1
455,18,31,15,0
455,30,52,27,1
455,2,6,14,1
455,0,1,24,0
455,16,31,1,0
455,11,28,11,0
455,21,33,10,2
455,7,19,42,0
455,9,27,18,1
455,25,35,1,1
455,10,27,23,0
455,26,35,4,0
455,29,52,23,1
455,19,32,1,0
455,17,31,9,2
455,8,23,31,2
455,22,33,13,0
455,6,16,38,2
455,24,34,2,1
455,4,12,58,3
455,3,10,38,0
455,28,39,5,0
455,5,13,54,1
455,20,32,21,1
455,23,33,16,0
455,13,30,5,2
455,14,29,17,1
455,27,36,9,0
455,15,30,13,0
455,12,28,14,1
455,1,1,14,0
824,2,13,57,2
824,0,1,4,0
824,7,27,20,1
824,9,33,22,2
824,8,28,28,1
824,6,22,20,2
824,4,18,34,2
824,3,18,19,1
824,5,21,30,0
824,1,3,57,0
1829,7,34,9,1
1829,4,29,16,1
1829,2,25,17,0
1829,3,26,21,2
1829,0,1,19,0
1829,5,31,13,2
1829,8,39,22,2
1829,6,33,21,2
1829,1,1,6,1
750,18,44,23,0
750,2,2,34,0
750,0,2,5,0
750,16,39,42,0
750,11,18,34,1
750,7,9,14,0
750,9,14,17,1
750,10,16,23,0
750,19,48,4,0
750,17,40,33,0
750,8,12,55,1
750,6,6,54,0
750,4,5,19,0
750,3,3,49,0
750,5,8,39,0
750,20,49,11,0
750,13,26,21,1
750,14,32,27,0
750,15,37,21,0
750,12,20,22,0
750,1,1,31,0
334,2,30,7,1
334,0,1,14,0
334,11,54,26,1
334,7,40,16,0
334,9,41,28,0
334,10,44,29,0
334,8,41,22,2
334,6,37,6,1
334,4,33,1,1
334,3,35,2,1
334,5,33,7,2
334,12,55,23,1
334,1,15,40,2
1572,2,7,50,0
1572,0,1,22,0
1572,11,58,28,1
1572,7,17,45,1
1572,9,22,41,0
1572,10,58,23,0
1572,8,23,33,1
1572,6,17,35,0
1572,4,14,51,3
1572,3,12,15,1
1572,5,15,40,1
1572,1,1,7,1
1973,2,13,16,2
1973,0,1,1,0
1973,11,46,24,3
1973,7,22,20,1
1973,9,28,15,1
1973,10,39,22,2
1973,8,27,19,2
1973,6,21,27,1
1973,4,18,37,3
1973,3,13,49,3
1973,5,20,33,3
1973,12,54,26,1
1973,1,7,15,1
2089,2,13,58,2
2089,0,1,6,0
2089,16,52,24,3
2089,11,32,17,2
2089,7,29,8,1
2089,9,31,11,0
2089,10,31,14,2
2089,17,53,30,1
2089,8,29,15,2
2089,6,28,13,1
2089,4,21,29,1
2089,3,20,23,0
2089,5,26,21,2
2089,13,34,4,1
2089,14,34,14,1
2089,15,35,16,1
2089,12,32,22,0
2089,1,7,14,3
641,18,30,6,1
641,30,39,6,0
641,2,1,18,0
641,0,1,6,0
641,16,27,1,0
641,11,15,30,0
641,21,31,13,0
641,7,12,54,2
641,9,14,48,0
641,25,32,16,0
641,10,15,1,0
641,26,32,21,0
641,29,36,4,0
641,19,30,27,0
641,17,28,11,0
641,8,14,43,1
641,22,31,53,0
641,6,11,14,0
641,24,33,6,1
641,4,6,15,1
641,3,1,32,0
641,28,35,12,1
641,5,9,53,2
641,20,31,9,1
641,23,32,2,0
641,13,22,27,1
641,14,24,21,1
641,31,58,14,0
641,27,33,10,1
641,15,26,6,0
641,12,16,54,0
641,1,1,53,0
2252,2,14,43,1
2252,0,1,3,0
2252,7,29,22,2
2252,9,42,27,0
2252,8,41,22,2
2252,6,25,26,0
2252,4,21,19,2
2252,3,18,34,1
2252,5,23,31,1
2252,1,12,54,1
1645,2,8,11,0
1645,0,1,1,0
1645,11,31,21,3
1645,7,14,58,0
1645,9,17,44,0
1645,10,25,21,1
1645,8,18,36,2
1645,6,13,48,2
1645,4,12,36,1
1645,3,8,58,2
1645,5,12,41,1
1645,12,58,29,1
1645,1,4,14,1
1091,18,34,22,2
1091,2,4,50,0
1091,0,1,22,0
1091,16,24,26,0
1091,11,16,38,1
1091,21,41,18,0
1091,7,9,43,0
1091,9,13,22,0
1091,25,58,31,1
1091,10,13,45,1
1091,26,58,26,1
1091,19,38,22,2
1091,17,31,3,0
1091,8,9,47,0
1091,22,42,1,0
1091,6,9,30,0
1091,24,49,1,0
1091,4,8,40,0
1091,3,6,13,1
1091,5,9,16,1
1091,20,40,3,0
1091,23,42,22,1
1091,13,18,29,0
1091,14,23,46,0
1091,15,24,21,1
1091,12,18,20,0
1091,1,2,6,1
1496,2,12,48,1
1496,0,1,6,0
1496,7,28,18,0
1496,9,52,26,6
1496,8,33,13,1
1496,6,22,37,0
1496,4,16,18,1
1496,3,14,42,2
1496,5,21,28,1
1496,1,8,43,0
178,2,9,50,1
178,0,1,31,0
178,11,36,15,0
178,7,29,10,1
178,9,33,10,1
178,10,32,19,0
178,8,29,26,0
178,6,25,30,1
178,4,14,51,1
178,3,14,17,1
178,5,18,36,2
178,13,49,24,1
178,12,39,22,2
178,1,4,14,1
426,2,5,58,0
426,0,1,29,0
426,11,32,20,2
426,7,24,30,1
426,9,32,12,1
426,10,31,17,0
426,8,30,6,2
426,6,13,57,4
426,4,9,55,1
426,3,5,14,1
426,5,10,15,1
426,13,47,24,2
426,14,56,26,1
426,15,56,31,0
426,12,35,22,1
426,1,1,11,2
1710,2,11,50,1
1710,0,1,10,0
1710,7,23,26,2
1710,9,48,23,2
1710,10,58,32,1
1710,8,40,22,1
1710,6,22,22,2
1710,4,14,18,1
1710,3,13,57,4
1710,5,15,41,1
1710,1,9,55,3
1211,18,34,6,0
1211,30,45,28,0
1211,33,57,23,0
1211,32,51,22,0
1211,2,18,35,1
1211,0,1,8,0
1211,16,30,21,1
1211,11,27,17,1
1211,21,36,13,0
1211,7,23,34,0
1211,9,26,11,0
1211,25,38,21,1
1211,10,25,15,0
1211,26,39,26,0
1211,29,45,23,2
1211,34,56,26,1
1211,35,58,29,1
1211,19,33,14,1
1211,17,32,12,1
1211,8,24,8,0
1211,22,37,3,0
1211,6,23,21,1
1211,24,38,16,0
1211,4,22,16,0
1211,37,58,27,1
1211,3,20,34,1
1211,28,45,1,0
1211,5,23,24,0
1211,38,58,32,1
1211,20,34,9,1
1211,23,37,19,1
1211,13,29,13,1
1211,14,30,6,0
1211,31,49,7,0
1211,27,41,25,1
1211,36,57,39,0
1211,15,30,11,1
1211,12,30,9,1
1211,1,13,21,0
313,2,3,13,1
313,11,14,2,0
313,39,47,21,0
313,46,58,11,0
313,25,34,1,1
313,42,55,22,0
313,29,37,5,0
313,8,10,51,2
313,20,21,40,0
313,14,15,19,0
313,31,41,3,0
313,33,42,22,2
313,18,20,20,1
313,26,35,46,0
313,35,43,1,0
313,17,19,54,0
313,44,58,30,2
313,4,6,57,0
313,37,45,13,0
313,45,58,35,1
313,13,14,36,1
313,30,38,1,1
313,1,1,12,1
313,32,41,14,0
313,40,47,47,0
313,7,8,5,0
313,9,10,56,1
313,43,57,27,2
313,34,42,39,0
313,3,3,48,0
313,38,45,28,0
313,36,44,18,0
313,12,15,24,0
313,0,1,28,0
313,16,16,56,0
313,21,22,26,0
313,10,15,51,1
313,19,21,33,2
313,22,25,17,0
313,6,6,58,0
313,24,29,22,0
313,28,36,27,0
313,5,6,53,0
313,23,26,36,0
313,27,36,12,0
313,41,53,17,0
313,15,16,40,1
503,7,40,24,1
503,4,18,36,2
503,2,1,7,1
503,3,16,17,2
503,0,1,27,0
503,5,20,31,0
503,6,33,22,2
503,1,1,1,0
551,18,35,36,0
551,2,3,30,0
551,0,1,5,0
551,16,31,37,0
551,11,18,35,0
551,21,46,23,2
551,7,11,35,0
551,9,14,48,1
551,10,17,45,0
551,19,37,22,1
551,17,33,20,0
551,8,12,27,0
551,22,49,23,1
551,6,9,58,1
551,24,58,32,1
551,4,7,50,0
551,3,4,13,1
551,5,8,14,0
551,20,41,22,0
551,23,50,29,0
551,13,22,20,1
551,14,24,30,2
551,15,29,20,0
551,12,18,49,0
551,1,1,14,1
1098,7,45,22,1
1098,4,30,15,0
1098,2,29,27,2
1098,3,32,9,1
1098,0,1,5,0
1098,5,31,21,1
1098,8,52,24,1
1098,6,34,6,1
1098,1,21,28,3
1463,18,37,7,0
1463,2,24,16,0
1463,0,1,27,0
1463,16,34,22,1
1463,11,32,7,1
1463,21,49,27,0
1463,7,30,13,1
1463,9,30,25,1
1463,10,32,3,0
1463,19,39,19,0
1463,17,35,3,0
1463,8,30,16,1
1463,22,55,26,5
1463,6,28,23,2
1463,4,25,23,2
1463,3,25,19,1
1463,5,26,13,0
1463,20,42,22,2
1463,13,32,1,0
1463,14,32,15,1
1463,15,33,13,1
1463,12,32,10,1
1463,1,5,14,1
2077,18,43,50,0
2077,2,9,51,1
2077,0,2,21,0
2077,16,44,27,0
2077,11,27,28,2
2077,21,57,26,1
2077,7,21,27,0
2077,9,23,41,0
2077,10,26,19,1
2077,19,47,19,0
2077,17,42,22,1
2077,8,22,34,0
2077,6,15,16,1
2077,4,14,43,2
2077,3,14,48,1
2077,5,14,52,2
2077,20,52,24,2
2077,13,38,23,1
2077,14,38,27,0
2077,15,40,1,1
2077,12,34,23,0
2077,1,4,11,1
493,18,34,5,2
493,2,15,34,0
493,0,1,2,0
493,16,33,9,1
493,11,32,1,1
493,21,35,20,0
493,7,27,29,0
493,9,28,22,0
493,25,38,1,0
493,10,29,1,0
493,26,39,4,0
493,19,34,23,0
493,17,33,16,0
493,8,28,18,1
493,22,36,1,1
493,6,27,14,1
493,24,37,7,1
493,4,22,21,1
493,3,18,16,0
493,5,26,16,1
493,20,35,8,1
493,23,36,4,1
493,13,32,12,0
493,14,32,20,0
493,27,40,22,1
493,15,33,1,1
493,12,32,7,2
493,1,14,19,0
1801,18,35,6,2
1801,30,42,23,1
1801,32,58,31,1
1801,2,5,58,0
1801,0,1,8,0
1801,16,34,13,0
1801,11,28,10,0
1801,21,36,11,0
1801,7,14,58,2
1801,9,17,54,0
1801,25,38,21,1
1801,10,18,34,2
1801,26,40,1,0
1801,29,42,18,0
1801,19,35,9,1
1801,17,34,16,0
1801,8,15,53,0
1801,22,37,3,2
1801,6,12,55,1
1801,24,38,1,2
1801,4,8,54,1
1801,3,8,58,2
1801,28,42,4,0
1801,5,10,51,0
1801,20,36,1,2
1801,23,37,8,0
1801,13,33,1,2
1801,14,34,1,2
1801,31,56,26,2
1801,27,41,1,0
1801,15,34,4,1
1801,12,32,8,1
1801,1,4,56,0
1884,18,31,11,1
1884,30,44,16,0
1884,33,52,28,1
1884,32,51,25,1
1884,2,8,58,1
1884,0,1,1,0
1884,16,30,18,1
1884,11,19,16,0
1884,21,33,10,1
1884,7,13,47,1
1884,9,14,58,0
1884,25,35,6,0
1884,10,16,54,0
1884,26,37,22,0
1884,29,42,19,0
1884,19,33,8,0
1884,17,30,16,1
1884,8,13,54,1
1884,22,34,15,1
1884,6,13,35,0
1884,24,34,12,1
1884,4,11,53,1
1884,3,10,15,1
1884,28,41,21,1
1884,5,11,58,1
1884,20,32,14,2
1884,23,34,19,0
1884,13,24,21,1
1884,14,27,10,0
1884,31,48,24,1
1884,27,38,12,0
1884,15,29,12,1
1884,12,23,28,0
1884,1,7,54,0
2117,2,18,35,3
2117,0,1,13,0
2117,7,28,15,1
2117,9,35,26,0
2117,10,40,23,1
2117,8,33,22,0
2117,6,26,22,2
2117,4,25,29,1
2117,3,20,32,4
2117,5,26,18,2
2117,1,13,47,1
2485,18,36,27,0
2485,2,11,21,0
2485,0,1,4,0
2485,16,32,2,0
2485,11,24,37,0
2485,7,18,23,0
2485,9,19,11,0
2485,10,21,29,2
2485,19,39,7,0
2485,17,35,39,0
2485,8,17,40,0
2485,6,18,15,0
2485,4,13,58,1
2485,3,13,16,2
2485,5,15,29,0
2485,20,40,23,2
2485,13,28,20,0
2485,14,29,26,0
2485,15,31,30,0
2485,12,27,38,0
2485,1,3,27,0
2494,18,58,29,1
2494,2,15,33,0
2494,0,1,1,0
2494,16,48,24,2
2494,11,34,7,0
2494,7,28,20,2
2494,9,31,32,0
2494,10,33,1,1
2494,17,52,27,1
2494,8,31,4,0
2494,6,27,15,1
2494,4,23,14,0
2494,3,20,33,1
2494,5,24,31,0
2494,13,39,3,1
2494,14,41,13,0
2494,15,42,22,1
2494,12,37,22,1
2494,1,14,48,0
577,2,19,33,1
577,0,1,22,0
577,16,51,24,2
577,11,32,10,2
577,7,30,12,2
577,9,31,20,0
577,10,32,4,0
577,17,58,30,2
577,8,30,18,1
577,6,29,21,0
577,4,23,21,3
577,3,20,20,2
577,5,28,17,1
577,13,35,5,1
577,14,40,22,1
577,15,48,23,2
577,12,32,15,2
577,1,1,9,1
2256,2,25,21,3
2256,0,1,8,1
2256,7,35,20,0
2256,9,36,17,0
2256,10,47,24,1
2256,8,36,8,0
2256,6,34,3,0
2256,4,33,16,1
2256,3,29,11,1
2256,5,32,8,1
2256,1,13,42,1
113,2,16,39,3
113,0,1,26,0
113,11,36,1,2
113,7,32,4,2
113,9,34,5,2
113,10,34,8,0
113,8,34,1,2
113,6,31,22,2
113,4,24,32,0
113,3,22,25,1
113,5,27,21,2
113,13,36,22,0
113,14,41,23,2
113,12,36,6,2
113,1,6,15,1
293,2,14,49,2
293,0,1,3,0
293,7,30,21,1
293,9,41,21,2
293,10,53,25,1
293,8,35,23,0
293,6,19,35,1
293,4,14,39,1
293,3,13,56,3
293,5,14,44,1
293,1,4,12,2
914,18,36,9,0
914,2,9,58,2
914,0,1,21,0
914,16,35,14,1
914,11,31,7,0
914,21,43,22,1
914,7,20,29,1
914,9,28,14,0
914,10,30,18,0
914,19,36,16,0
914,17,35,27,0
914,8,20,38,0
914,22,48,24,1
914,6,17,19,1
914,4,13,56,2
914,3,13,52,1
914,5,16,39,2
914,20,36,21,2
914,23,52,24,0
914,13,34,10,1
914,14,33,17,0
914,15,35,6,0
914,12,32,14,1
914,1,3,8,1
859,2,12,52,3
859,0,1,9,0
859,11,54,26,2
859,7,27,11,0
859,9,28,28,2
859,10,35,21,1
859,8,27,18,1
859,6,24,16,1
859,4,14,43,3
859,3,13,48,3
859,5,20,45,0
859,1,6,50,0
1538,2,16,36,1
1538,0,1,26,0
1538,11,58,26,2
1538,7,31,23,2
1538,9,47,23,1
1538,10,52,25,1
1538,8,37,22,4
1538,6,26,23,1
1538,4,21,32,2
1538,3,18,41,2
1538,5,23,25,1
1538,1,15,40,2
1637,2,16,18,2
1637,0,1,1,0
1637,11,34,14,2
1637,7,23,27,0
1637,9,27,12,0
1637,10,31,15,2
1637,8,26,21,2
1637,6,21,32,2
1637,4,20,36,1
1637,3,19,28,0
1637,5,21,22,0
1637,12,53,26,1
1637,1,12,51,1
1209,2,14,20,0
1209,0,1,23,0
1209,7,29,27,1
1209,9,35,25,0
1209,8,30,21,1
1209,6,22,25,0
1209,4,20,33,2
1209,3,16,41,1
1209,5,21,20,1
1209,1,13,48,1
2290,18,30,16,0
2290,2,6,55,0
2290,0,1,23,0
2290,16,27,17,1
2290,11,19,20,0
2290,21,34,22,1
2290,7,12,58,1
2290,9,14,40,1
2290,25,55,25,1
2290,10,17,41,1
2290,26,56,27,1
2290,19,31,25,0
2290,17,28,27,0
2290,8,12,56,1
2290,22,50,8,0
2290,6,10,55,1
2290,24,55,20,0
2290,4,8,56,1
2290,3,7,14,1
2290,28,58,27,1
2290,5,9,58,1
2290,20,33,17,0
2290,23,52,25,1
2290,13,24,39,0
2290,14,26,19,1
2290,27,57,21,0
2290,15,27,14,0
2290,12,22,27,1
2290,1,4,14,2
297,7,18,45,0
297,4,7,56,0
297,2,4,9,1
297,3,7,15,3
297,0,1,36,0
297,5,13,52,2
297,8,20,31,1
297,6,15,41,3
297,1,1,8,1
507,2,1,57,0
507,11,8,53,1
507,39,41,13,0
507,46,48,23,3
507,25,19,26,0
507,55,55,36,0
507,42,44,1,0
507,29,24,24,1
507,58,57,8,0
507,59,58,15,0
507,8,7,56,0
507,57,57,1,0
507,20,15,49,0
507,14,12,41,0
507,31,32,34,0
507,33,33,40,0
507,18,15,3,0
507,52,52,9,0
507,26,21,13,0
507,35,36,34,0
507,17,14,53,1
507,49,50,31,0
507,44,45,3,0
507,4,2,1,0
507,37,37,17,0
507,45,47,18,0
507,13,11,58,1
507,30,25,32,0
507,1,1,30,0
507,47,49,7,0
507,54,54,39,0
507,32,32,50,0
507,50,52,18,0
507,40,42,32,0
507,7,7,50,0
507,9,8,19,0
507,43,44,30,0
507,60,58,35,0
507,34,36,8,0
507,3,1,52,0
507,61,58,54,0
507,38,40,22,0
507,36,37,3,0
507,48,49,58,0
507,12,10,7,0
507,0,21,41,0
507,16,13,38,0
507,21,17,51,0
507,10,8,35,0
507,19,15,19,0
507,51,51,48,0
507,22,16,55,0
507,6,5,54,0
507,24,18,58,0
507,53,52,34,0
507,28,23,29,0
507,5,5,39,0
507,23,18,54,0
507,27,23,20,1
507,56,57,29,2
507,41,43,23,1
507,15,12,54,1
1925,2,6,15,1
1925,0,1,24,0
1925,11,58,29,3
1925,7,32,24,0
1925,9,37,22,1
1925,10,52,32,0
1925,8,36,28,0
1925,6,28,27,2
1925,4,22,28,1
1925,3,18,34,2
1925,5,24,35,0
1925,1,1,9,1
1288,18,29,22,0
1288,2,11,55,2
1288,0,1,3,0
1288,16,28,9,0
1288,11,20,16,0
1288,21,42,30,0
1288,7,16,55,0
1288,9,17,45,0
1288,10,20,41,0
1288,19,30,45,0
1288,17,30,15,1
1288,8,17,22,0
1288,22,45,17,0
1288,6,15,41,1
1288,24,50,2,0
1288,4,13,21,0
1288,3,11,47,0
1288,5,14,13,0
1288,20,33,27,0
1288,23,48,31,0
1288,13,22,26,2
1288,14,23,18,0
1288,15,25,34,0
1288,12,21,37,0
1288,1,9,41,0
2292,18,52,44,0
2292,2,14,44,1
2292,0,1,1,0
2292,16,48,7,0
2292,11,37,8,0
2292,7,23,27,1
2292,9,32,22,0
2292,10,33,14,1
2292,19,55,2,0
2292,17,49,24,1
2292,8,27,21,1
2292,6,22,19,0
2292,4,17,34,1
2292,3,17,29,0
2292,5,19,39,0
2292,20,58,27,2
2292,13,38,53,0
2292,14,39,27,0
2292,15,45,11,0
2292,12,38,40,0
2292,1,12,32,0
471,2,7,34,0
471,0,1,4,0
471,11,57,22,0
471,7,22,20,1
471,9,40,23,1
471,10,50,24,2
471,8,23,31,1
471,6,16,38,1
471,4,14,43,2
471,3,9,15,1
471,5,16,18,1
471,13,58,28,1
471,12,55,36,0
471,1,4,45,0
707,2,2,9,1
707,0,1,29,0
707,16,38,15,0
707,11,21,20,2
707,7,15,20,0
707,9,20,29,1
707,10,19,47,0
707,17,38,21,1
707,8,17,37,1
707,6,13,48,1
707,4,12,45,1
707,3,9,43,0
707,5,13,58,1
707,13,27,21,2
707,14,29,24,2
707,15,31,32,0
707,12,25,25,1
707,1,1,5,1
1548,18,44,54,0
1548,2,1,21,0
1548,0,1,38,0
1548,16,43,1,0
1548,11,31,27,0
1548,7,11,50,0
1548,9,15,39,1
1548,10,26,13,0
1548,19,45,29,0
1548,17,43,16,0
1548,8,16,44,1
1548,6,11,42,1
1548,4,9,58,1
1548,3,5,9,0
1548,5,11,57,2
1548,20,58,34,2
1548,13,36,22,1
1548,14,39,1,0
1548,15,42,22,1
1548,12,34,15,1
1548,1,1,7,2
1655,18,58,27,1
1655,2,7,14,2
1655,0,1,24,0
1655,16,35,26,0
1655,11,33,7,0
1655,7,18,33,1
1655,9,28,11,0
1655,10,28,18,1
1655,19,58,31,1
1655,17,50,25,1
1655,8,22,35,0
1655,6,17,57,0
1655,4,13,58,1
1655,3,13,44,2
1655,5,15,40,1
1655,13,34,18,0
1655,14,34,14,1
1655,15,34,21,1
1655,12,31,24,2
1655,1,1,15,0
393,2,11,40,0
393,0,1,6,0
393,11,40,25,1
393,7,31,9,1
393,9,33,22,2
393,10,39,21,1
393,8,31,17,0
393,6,26,28,1
393,4,16,39,2
393,3,16,33,0
393,5,16,58,0
393,13,55,27,1
393,14,58,31,3
393,12,44,21,0
393,1,9,58,1
497,7,34,15,1
497,4,19,35,3
497,2,14,42,3
497,3,15,54,0
497,0,1,8,0
497,5,25,21,2
497,6,31,10,1
497,1,11,54,1
1177,2,12,33,0
1177,0,1,22,0
1177,11,45,22,1
1177,7,32,10,1
1177,9,32,6,1
1177,10,40,22,1
1177,8,33,14,0
1177,6,21,30,2
1177,4,13,54,2
1177,3,12,48,0
1177,5,13,58,6
1177,12,58,33,1
1177,1,7,57,1
1167,7,31,12,1
1167,4,25,21,4
1167,2,21,26,0
1167,3,21,33,1
1167,0,1,1,0
1167,5,28,15,1
1167,8,39,23,2
1167,6,30,25,1
1167,1,14,43,1
1759,7,45,22,3
1759,4,12,47,2
1759,2,8,14,2
1759,3,11,54,2
1759,0,1,23,0
1759,5,30,25,2
1759,6,35,23,0
1759,1,1,7,2
1748,2,12,50,1
1748,0,1,16,0
1748,7,36,21,2
1748,9,58,26,1
1748,8,51,24,1
1748,6,29,14,2
1748,4,17,35,6
1748,3,14,42,1
1748,5,23,30,1
1748,1,1,6,1
1559,18,37,22,1
1559,2,6,51,0
1559,0,1,2,0
1559,16,36,12,0
1559,11,23,34,1
1559,21,49,24,1
1559,7,17,52,0
1559,9,20,20,1
1559,10,20,34,1
1559,19,37,28,0
1559,17,37,17,0
1559,8,19,50,0
1559,22,56,29,0
1559,6,13,56,1
1559,4,10,15,0
1559,3,9,56,1
1559,5,10,37,0
1559,20,43,22,1
1559,13,26,24,0
1559,14,30,23,0
1559,15,34,39,0
1559,12,23,53,0
1559,1,4,54,0
2184,2,13,53,1
2184,0,1,1,0
2184,7,33,21,1
2184,9,54,27,2
2184,8,38,22,1
2184,6,23,30,3
2184,4,15,42,2
2184,3,13,46,1
2184,5,17,36,1
2184,1,11,15,1
1602,7,52,25,2
1602,4,24,22,3
1602,2,13,44,1
1602,3,14,49,1
1602,0,1,25,0
1602,5,31,23,1
1602,6,36,22,1
1602,1,2,10,1
274,2,13,58,1
274,0,1,1,0
274,16,53,27,3
274,11,33,14,1
274,7,28,5,0
274,9,31,4,0
274,10,32,9,2
274,17,56,29,2
274,8,30,16,0
274,6,24,24,1
274,4,17,19,3
274,3,15,43,3
274,5,24,21,1
274,13,35,9,2
274,14,36,4,0
274,15,50,24,1
274,12,33,4,0
274,1,10,15,2
1073,18,48,21,1
1073,2,15,21,0
1073,0,1,30,0
1073,16,47,24,1
1073,11,26,11,0
1073,21,53,31,0
1073,7,21,51,0
1073,9,22,26,1
1073,10,23,31,1
1073,19,49,29,1
1073,17,47,37,0
