framenr,roinr,mx,my,count
1060,18,48,28,1
1060,2,13,50,0
1060,0,34,45,0
1060,16,43,1,0
1060,11,34,1,1
1060,7,27,1,1
1060,9,33,1,1
1060,10,31,18,2
1060,19,50,27,2
1060,17,44,18,1
1060,8,34,12,2
1060,6,26,11,2
1060,4,21,25,1
1060,3,16,28,1
1060,5,22,16,1
1060,13,36,8,0
1060,14,37,18,2
1060,15,37,23,2
1060,12,34,5,0
1060,1,10,2,0
327,2,1,45,1
327,0,29,43,0
327,11,35,21,3
327,7,10,36,2
327,9,23,21,1
327,10,30,18,1
327,8,13,27,0
327,6,10,49,3
327,4,7,7,0
327,3,1,8,3
327,5,9,12,0
327,13,47,25,4
327,14,50,24,2
327,12,41,18,3
327,1,1,3,3
511,2,3,45,2
511,0,33,48,0
511,11,44,22,2
511,7,16,30,7
511,9,22,27,2
511,10,32,1,2
511,8,22,19,2
511,6,16,24,5
511,4,11,42,3
511,3,9,50,1
511,5,12,36,7
511,12,49,22,2
511,1,1,5,1
1170,18,40,10,0
1170,2,6,43,2
1170,0,35,31,0
1170,16,32,1,1
1170,11,17,50,0
1170,7,11,42,2
1170,9,12,50,3
1170,10,14,40,1
1170,19,50,50,0
1170,17,35,1,1
1170,8,13,47,3
1170,6,11,37,1
1170,4,8,50,3
1170,3,6,50,3
1170,5,10,4,0
1170,20,50,45,0
1170,13,26,1,1
1170,14,28,50,0
1170,15,31,11,1
1170,12,27,5,1
1170,1,2,49,3
1949,7,32,18,2
1949,4,23,12,3
1949,2,9,44,4
1949,3,13,14,1
1949,0,30,43,0
1949,5,20,25,3
1949,8,45,21,1
1949,6,25,22,3
1949,1,1,6,2
1164,2,8,44,2
1164,0,29,45,0
1164,7,27,19,6
1164,9,50,23,1
1164,8,38,19,2
1164,6,27,7,1
1164,4,13,15,2
1164,3,10,39,3
1164,5,18,22,4
1164,1,1,3,1
978,7,33,17,3
978,4,22,24,2
978,2,10,41,2
978,3,16,27,2
978,0,1,11,1
978,5,28,10,2
978,8,50,22,1
978,6,30,1,4
978,1,9,50,3
230,2,1,9,3
230,0,35,2,2
230,7,18,22,5
230,9,19,27,5
230,10,26,21,3
230,8,19,15,2
230,6,17,39,2
230,4,12,15,2
230,3,9,39,2
230,5,11,26,2
230,1,1,2,2
1797,2,2,47,4
1797,0,33,41,0
1797,11,49,22,2
1797,7,24,1,2
1797,9,30,1,2
1797,10,36,1,1
1797,8,25,18,2
1797,6,28,9,1
1797,4,13,43,4
1797,3,9,45,4
1797,5,14,29,3
1797,1,1,5,1
780,2,11,34,1
780,0,47,49,0
780,11,33,22,2
780,7,27,20,1
780,9,31,19,2
780,10,31,37,0
780,8,29,6,1
780,6,28,13,2
780,4,18,16,1
780,3,13,13,1
780,5,23,9,1
780,13,38,19,3
780,14,40,11,0
780,15,46,20,1
780,12,34,30,0
780,1,2,30,0
951,2,5,10,2
951,0,29,47,0
951,11,39,19,1
951,7,12,34,2
951,9,18,28,4
951,10,23,23,2
951,8,13,30,3
951,6,11,11,1
951,4,7,44,1
951,3,6,31,2
951,5,8,49,1
951,1,1,50,1
773,4,21,30,2
773,2,15,28,2
773,3,17,33,2
773,0,1,49,0
773,5,26,21,1
773,6,46,20,3
773,1,10,31,2
1545,2,6,45,2
1545,0,32,46,0
1545,11,37,24,3
1545,7,16,29,2
1545,9,34,19,3
1545,10,35,14,3
1545,8,26,2,1
1545,6,13,38,2
1545,4,9,50,2
1545,3,9,40,2
1545,5,9,13,1
1545,12,39,19,3
1545,1,1,5,2
1412,4,17,27,3
1412,2,9,50,2
1412,3,12,14,2
1412,0,29,44,0
1412,5,25,18,4
1412,6,50,23,2
1412,1,9,42,2
1756,7,50,23,1
1756,4,21,19,3
1756,2,15,29,4
1756,3,18,23,3
1756,0,2,44,0
1756,5,27,19,2
1756,6,42,20,1
1756,1,1,3,1
2178,2,6,11,5
2178,0,28,44,0
2178,11,29,14,2
2178,7,20,20,5
2178,9,28,1,3
2178,10,28,9,2
2178,8,24,14,4
2178,6,15,25,2
2178,4,12,15,5
2178,3,9,50,2
2178,5,13,7,2
2178,13,33,10,2
2178,14,33,18,1
2178,15,36,6,0
2178,12,29,21,1
2178,1,1,10,3
2225,2,10,37,2
2225,0,29,47,0
2225,7,28,11,5
2225,9,44,20,3
2225,8,36,18,3
2225,6,28,5,2
2225,4,25,23,6
2225,3,20,20,6
2225,5,26,18,7
2225,1,1,11,1
720,2,6,50,4
720,0,29,44,0
720,11,48,22,3
720,7,23,15,3
720,9,29,7,3
720,10,43,23,2
720,8,22,24,2
720,6,16,27,3
720,4,14,15,1
720,3,9,48,4
720,5,13,32,3
720,12,50,24,3
720,1,1,7,1
2056,7,42,18,2
2056,4,15,32,3
2056,2,12,12,1
2056,3,10,46,5
2056,0,30,2,0
2056,5,20,22,2
2056,6,26,34,0
2056,1,1,43,1
1901,2,8,48,2
1901,0,28,46,0
1901,11,50,26,3
1901,7,23,12,5
1901,9,30,17,4
1901,10,48,21,2
1901,8,24,23,5
1901,6,16,16,4
1901,4,14,31,4
1901,3,9,39,3
1901,5,18,26,5
1901,1,6,11,1
2419,18,40,15,1
2419,2,4,14,1
2419,0,1,48,0
2419,16,35,8,0
2419,11,25,21,4
2419,21,50,25,1
2419,7,16,30,0
2419,9,24,17,3
2419,10,24,7,0
2419,19,43,50,0
2419,17,38,19,2
2419,8,22,13,3
2419,22,50,29,1
2419,6,16,1,0
2419,4,11,26,0
2419,3,7,13,1
2419,5,17,14,1
2419,20,50,1,0
2419,13,28,43,0
2419,14,31,13,3
2419,15,32,18,4
2419,12,25,50,0
2419,1,1,1,0
1879,7,50,25,2
1879,4,22,15,3
1879,2,13,15,2
1879,3,14,31,4
1879,0,29,44,0
1879,5,22,21,3
1879,6,27,20,2
1879,1,9,50,3
1955,2,1,9,2
1955,0,33,47,0
1955,11,26,28,1
1955,7,20,20,4
1955,9,24,8,3
1955,10,25,23,2
1955,8,24,15,4
1955,6,16,22,1
1955,4,12,40,2
1955,3,8,40,2
1955,5,13,31,1
1955,13,45,19,3
1955,14,49,21,2
1955,12,36,18,2
1955,1,1,8,2
50,2,8,45,3
50,0,4,2,0
50,11,50,22,2
50,7,20,30,0
50,9,31,8,0
50,10,45,21,3
50,8,24,12,2
50,6,20,16,2
50,4,10,40,3
50,3,9,50,3
50,5,16,41,1
50,12,50,24,2
50,1,4,50,3
80,2,9,49,1
80,0,32,38,0
80,11,50,16,2
80,7,40,19,2
80,9,47,22,2
80,10,49,27,3
80,8,46,14,1
80,6,35,17,1
80,4,11,34,2
80,3,11,41,2
80,5,18,17,1
80,12,50,23,3
80,1,1,4,2
326,2,3,44,4
326,0,39,46,0
326,16,50,22,2
326,11,20,39,0
326,7,17,28,1
326,9,18,11,1
326,10,18,16,1
326,8,17,21,2
326,6,13,50,3
326,4,9,48,4
326,3,9,42,5
326,5,11,37,3
326,13,28,27,0
326,14,29,16,1
326,15,45,22,2
326,12,24,17,2
326,1,1,3,2
248,2,6,11,2
248,0,29,46,0
248,7,25,22,4
248,9,28,18,4
248,10,30,9,2
248,8,29,1,2
248,6,25,10,2
248,4,21,17,5
248,3,9,39,1
248,5,23,7,3
248,1,1,10,2
513,7,28,19,1
513,4,18,17,1
513,2,9,40,1
513,3,15,29,5
513,0,30,46,0
513,5,29,3,1
513,6,29,1,2
513,1,7,12,1
1420,2,8,49,2
1420,0,29,45,0
1420,11,35,20,4
1420,7,23,6,1
1420,9,30,1,1
1420,10,30,18,3
1420,8,23,15,3
1420,6,20,8,2
1420,4,16,10,1
1420,3,15,29,1
1420,5,19,13,2
1420,13,44,23,3
1420,12,41,18,3
1420,1,9,42,5
1520,2,1,10,1
1520,0,32,45,0
1520,11,47,22,3
1520,7,22,19,3
1520,9,40,26,2
1520,10,42,18,2
1520,8,28,20,3
1520,6,16,25,2
1520,4,9,42,3
1520,3,8,48,3
1520,5,14,33,2
1520,1,1,37,0
1699,7,39,18,1
1699,4,13,7,0
1699,2,1,1,1
1699,3,11,34,4
1699,0,38,49,0
1699,5,22,16,1
1699,8,50,21,1
1699,6,21,33,2
1699,1,1,5,1
1216,2,9,50,1
1216,0,30,45,0
1216,11,27,16,2
1216,7,22,12,4
1216,9,26,5,1
1216,10,28,9,1
1216,8,24,24,4
1216,6,19,21,6
1216,4,13,15,4
1216,3,12,21,4
1216,5,19,17,6
1216,13,50,25,3
1216,12,43,20,1
1216,1,9,14,2
2064,2,9,50,4
2064,0,37,41,0
2064,7,20,19,1
2064,9,31,18,2
2064,10,41,18,1
2064,8,31,5,2
2064,6,17,40,1
2064,4,11,46,3
2064,3,10,41,2
2064,5,13,30,2
2064,1,1,2,1
412,2,7,50,1
412,0,29,49,0
412,11,32,11,2
412,7,26,1,1
412,9,29,18,3
412,10,30,1,1
412,8,31,15,3
412,6,26,8,3
412,4,20,9,2
412,3,10,41,1
412,5,23,16,4
412,13,50,27,1
412,14,50,44,0
412,12,33,6,1
412,1,1,4,1
447,18,16,28,3
447,2,1,40,1
447,0,45,49,0
447,16,14,47,1
447,11,8,45,1
447,21,39,5,0
447,7,5,10,1
447,9,7,23,0
447,10,7,33,1
447,19,20,23,2
447,17,16,10,0
447,8,5,37,1
447,22,47,29,1
447,6,3,15,1
447,4,1,45,1
447,3,1,11,1
447,5,2,29,0
447,20,19,50,0
447,23,50,23,1
447,13,9,29,2
447,14,10,50,2
447,15,12,33,2
447,12,10,50,2
447,1,1,31,0
2461,2,11,36,1
2461,0,28,49,0
2461,16,50,27,2
2461,11,30,23,3
2461,7,23,16,2
2461,9,29,1,2
2461,10,29,7,3
2461,8,26,27,2
2461,6,22,22,3
2461,4,16,16,2
2461,3,12,32,1
2461,5,20,10,1
2461,13,33,10,3
2461,14,36,18,2
2461,15,50,23,2
2461,12,32,17,2
2461,1,8,49,1
2146,2,10,30,3
2146,0,29,49,0
2146,11,41,19,1
2146,7,18,16,1
2146,9,23,18,1
2146,10,32,18,1
2146,8,20,20,1
2146,6,17,26,2
2146,4,14,16,1
2146,3,11,37,4
2146,5,16,30,3
2146,13,50,21,2
2146,14,50,10,0
2146,12,50,25,2
2146,1,6,39,2
2322,4,13,29,3
2322,2,3,11,1
2322,3,12,36,2
2322,0,21,1,0
2322,5,20,25,2
2322,6,45,20,2
2322,1,6,50,2
555,2,5,50,1
555,0,1,28,0
555,16,50,50,0
555,11,37,17,2
555,7,28,20,1
555,9,33,1,1
555,10,37,2,1
555,17,50,1,0
555,8,30,1,1
555,6,27,2,1
555,4,9,3,0
555,3,9,50,1
555,5,23,50,0
555,13,45,31,0
555,14,50,43,0
555,15,50,28,1
555,12,43,19,2
555,1,4,50,1
1188,2,22,20,3
1188,0,1,1,0
1188,7,28,14,2
1188,9,45,19,3
1188,10,50,22,3
1188,8,32,15,1
1188,6,28,3,1
1188,4,24,8,2
1188,3,21,25,2
1188,5,24,14,3
1188,1,10,38,1
401,7,26,21,3
401,4,9,50,3
401,2,7,35,3
401,3,8,49,3
401,0,30,47,0
401,5,13,31,5
401,8,33,19,2
401,6,18,26,3
401,1,10,12,2
217,4,21,18,3
217,2,12,35,1
217,3,15,16,2
217,0,30,49,0
217,5,21,25,3
217,6,37,18,1
217,1,1,2,1
855,2,1,11,1
855,0,36,47,0
855,11,32,17,1
855,7,14,31,2
855,9,23,30,1
855,10,28,19,1
855,8,16,25,2
855,6,11,49,4
855,4,5,11,1
855,3,4,50,3
855,5,9,41,1
855,13,44,19,1
855,12,35,23,1
855,1,1,50,3
847,7,25,17,2
847,4,12,33,3
847,2,8,46,3
847,3,10,39,3
847,0,29,46,0
847,5,17,25,2
847,8,41,17,1
847,6,17,16,2
847,1,3,10,3
786,7,38,18,2
786,4,27,21,3
786,2,21,17,4
786,3,22,24,7
786,0,1,4,0
786,5,30,1,1
786,8,40,25,2
786,6,36,12,2
786,1,18,25,4
1613,7,35,18,1
1613,4,14,17,2
1613,2,10,50,1
1613,3,16,27,2
1613,0,29,43,0
1613,5,20,3,0
1613,8,46,20,1
1613,6,26,16,3
1613,1,9,40,1
1814,18,20,26,2
1814,2,1,29,0
1814,0,34,1,0
1814,16,16,40,2
1814,11,8,11,1
1814,21,30,38,0
1814,7,5,50,2
1814,9,9,44,1
1814,25,48,27,1
1814,10,7,50,2
1814,26,49,22,1
1814,19,23,30,1
1814,17,18,33,2
1814,8,7,17,1
1814,22,35,22,0
1814,6,3,49,1
1814,24,45,23,1
1814,4,1,50,1
1814,3,1,24,0
1814,5,2,12,1
1814,20,32,33,0
1814,23,40,31,0
1814,13,12,32,1
1814,14,13,1,0
1814,27,50,50,0
1814,15,13,26,2
1814,12,11,50,2
1814,1,1,20,0
1830,4,39,25,4
1830,2,27,18,4
1830,3,38,18,4
1830,0,1,34,0
1830,5,50,26,2
1830,1,3,10,1
506,18,28,18,2
506,2,1,50,2
506,0,34,49,0
506,16,25,23,2
506,11,17,36,3
506,21,50,16,1
506,7,13,21,1
506,9,16,30,2
506,10,17,25,2
506,19,33,18,1
506,17,27,27,0
506,8,15,18,2
506,6,11,50,2
506,4,10,23,2
506,3,7,50,2
506,5,11,38,2
506,20,46,19,1
506,13,22,17,2
506,14,22,30,2
506,15,23,9,0
506,12,21,22,3
506,1,1,50,2
1517,2,6,41,4
1517,0,31,47,0
1517,11,33,22,2
1517,7,21,29,3
1517,9,25,22,5
1517,10,30,17,3
1517,8,23,17,4
1517,6,19,25,5
1517,4,10,37,5
1517,3,9,45,4
1517,5,14,33,4
1517,13,42,20,2
1517,14,48,21,1
1517,15,50,24,2
1517,12,37,19,2
1517,1,1,3,1
120,2,3,11,3
120,0,18,30,0
120,7,40,19,3
120,9,50,24,6
120,10,50,30,4
120,8,48,21,5
120,6,29,1,1
120,4,8,12,3
120,3,8,50,1
120,5,25,9,2
120,1,1,10,3
822,7,30,18,5
822,4,13,14,1
822,2,9,45,2
822,3,11,37,1
822,0,29,48,0
822,5,15,28,1
822,8,38,18,1
822,6,27,25,5
822,1,3,9,1
681,2,2,10,6
681,0,29,47,0
681,11,47,20,2
681,7,14,30,2
681,9,27,10,2
681,10,34,17,3
681,8,20,17,1
681,6,13,13,3
681,4,9,44,1
681,3,8,12,3
681,5,11,35,2
681,1,1,5,5
1354,7,22,25,1
1354,4,12,14,2
1354,2,4,37,2
1354,3,8,19,2
1354,0,27,48,0
1354,5,12,34,3
1354,6,22,16,1
1354,1,1,9,2
1487,7,44,19,2
1487,4,18,1,0
1487,2,12,15,3
1487,3,17,25,3
1487,0,1,41,0
1487,5,20,32,2
1487,8,50,28,2
1487,6,23,17,1
1487,1,6,10,3
1558,2,2,10,2
1558,0,29,47,0
1558,11,46,20,2
1558,7,29,18,1
1558,9,38,23,2
1558,10,39,18,3
1558,8,34,18,2
1558,6,17,30,1
1558,4,7,49,1
1558,3,7,15,2
1558,5,13,14,2
1558,12,47,26,1
1558,1,1,12,1
2218,2,29,19,5
2218,3,50,32,1
2218,0,1,7,0
2218,1,9,43,2
2319,7,43,20,4
2319,4,14,30,4
2319,2,5,50,3
2319,3,9,42,1
2319,0,22,1,0
2319,5,24,23,2
2319,6,35,17,4
2319,1,3,10,1
1668,18,50,28,3
1668,2,4,43,4
1668,0,31,47,0
1668,16,48,21,2
1668,11,25,7,2
1668,7,16,16,1
1668,9,21,12,2
1668,10,25,14,2
1668,19,50,21,3
1668,17,50,30,2
1668,8,17,24,1
1668,6,14,33,2
1668,4,9,43,4
1668,3,8,50,2
1668,5,10,38,3
1668,13,31,7,2
1668,14,30,17,2
1668,15,47,17,1
1668,12,29,2,1
1668,1,1,5,2
1767,4,44,20,5
1767,2,13,15,3
1767,3,15,29,2
1767,0,29,47,0
1767,5,50,24,5
1767,1,10,40,2
2174,7,31,10,1
2174,4,26,10,1
2174,2,22,20,1
2174,3,27,25,3
2174,0,1,6,0
2174,5,29,19,4
2174,6,30,5,1
2174,1,17,26,1
167,2,9,34,4
167,0,2,4,1
167,11,47,17,2
167,7,27,8,2
167,9,37,18,1
167,10,45,23,3
167,8,29,15,2
167,6,21,29,3
167,4,10,39,1
167,3,9,50,1
167,5,15,30,3
167,12,49,22,2
167,1,5,41,1
903,18,40,15,1
903,2,6,11,2
903,0,29,47,0
903,16,36,17,1
903,11,18,21,2
903,21,48,22,3
903,7,15,1,0
903,9,16,14,1
903,10,16,24,2
903,19,41,19,2
903,17,37,1,0
903,8,15,28,1
903,22,50,25,3
903,6,14,1,0
903,4,7,21,0
903,3,7,2,0
903,5,8,44,1
903,20,44,24,2
903,13,19,27,1
903,14,25,6,0
903,15,28,14,1
903,12,22,14,1
903,1,1,30,0
2085,7,36,17,1
2085,4,26,13,7
2085,2,11,36,3
2085,3,23,17,7
2085,0,27,49,0
2085,5,27,8,4
2085,8,48,21,4
2085,6,28,1,2
2085,1,6,11,2
143,2,4,50,2
143,0,1,7,0
143,11,30,24,2
143,7,20,30,3
143,9,22,25,4
143,10,23,17,1
143,8,21,38,0
143,6,18,27,3
143,4,11,30,1
143,3,9,50,2
143,5,13,50,2
143,13,36,18,2
143,14,43,19,1
143,12,31,18,1
143,1,4,50,2
1076,18,50,24,1
1076,2,2,50,4
1076,0,35,40,0
1076,16,33,18,1
1076,11,18,17,1
1076,7,10,40,2
1076,9,13,50,4
1076,10,15,38,2
1076,17,33,3,2
1076,8,10,46,4
1076,6,9,11,2
1076,4,6,41,2
1076,3,5,50,4
1076,5,8,50,4
1076,13,28,7,1
1076,14,22,16,1
1076,15,26,21,2
1076,12,22,1,1
1076,1,1,3,1
62,2,9,42,3
62,0,29,45,0
62,7,32,17,3
62,9,50,32,1
62,8,38,19,1
62,6,30,1,2
62,4,28,6,3
62,3,11,36,2
62,5,27,20,1
62,1,1,7,1
1447,2,9,42,3
1447,0,1,1,0
1447,7,28,6,3
1447,9,30,11,4
1447,10,37,18,4
1447,8,28,17,4
1447,6,20,17,6
1447,4,15,15,4
1447,3,11,36,3
1447,5,17,26,1
1447,1,8,50,1
2437,2,1,11,2
2437,0,33,37,0
2437,16,36,1,2
2437,11,16,16,1
2437,7,12,36,1
2437,9,14,48,2
2437,10,16,11,1
2437,17,37,1,2
2437,8,13,42,3
2437,6,7,33,1
2437,4,8,10,2
2437,3,6,45,2
2437,5,5,50,2
2437,13,21,17,1
2437,14,28,1,2
2437,15,32,1,2
2437,12,17,23,1
2437,1,1,6,2
2469,2,11,39,2
2469,0,30,45,0
2469,7,19,27,2
2469,9,50,22,2
2469,8,22,17,2
2469,6,19,21,3
2469,4,11,20,1
2469,3,10,50,2
2469,5,12,29,3
2469,1,9,13,2
21,2,3,50,3
21,0,1,10,0
21,7,43,19,3
21,9,49,21,1
21,10,50,28,1
21,8,43,26,3
21,6,36,24,3
21,4,16,47,0
21,3,9,50,3
21,5,28,19,2
21,1,3,47,3
996,2,11,38,3
996,0,32,43,0
996,11,32,11,4
996,7,25,17,6
996,9,28,22,3
996,10,32,17,4
996,8,27,9,2
996,6,22,10,3
996,4,20,17,4
996,3,15,31,3
996,5,21,25,4
996,1,5,11,1
1910,2,12,35,4
1910,0,34,49,0
1910,11,50,22,3
1910,7,27,18,2
1910,9,33,18,2
1910,10,44,21,3
1910,8,29,5,2
1910,6,26,12,2
1910,4,19,28,3
1910,3,15,31,4
1910,5,20,35,3
1910,1,1,1,1
1094,2,8,12,1
1094,0,42,48,0
1094,16,44,20,1
1094,11,22,23,2
1094,7,12,29,3
1094,9,18,12,1
1094,10,18,23,2
1094,17,45,14,1
1094,8,15,16,3
1094,6,12,14,1
1094,4,13,33,3
1094,3,10,40,2
1094,5,12,10,1
1094,13,27,21,1
1094,14,26,36,0
1094,15,35,18,0
1094,12,23,14,1
1094,1,5,30,1
2138,18,50,26,2
2138,2,1,9,1
2138,0,29,49,0
2138,16,35,1,2
2138,11,17,33,4
2138,7,9,1,0
2138,9,10,39,2
2138,10,15,25,4
2138,17,47,20,2
2138,8,10,30,2
2138,6,9,45,1
2138,4,4,29,0
2138,3,2,39,0
2138,5,9,50,2
2138,13,21,1,1
2138,14,21,25,4
2138,15,27,23,1
2138,12,19,18,1
2138,1,1,5,1
2024,2,1,10,3
2024,0,30,46,0
2024,11,40,16,1
2024,7,17,16,1
2024,9,28,9,1
2024,10,34,5,1
2024,8,18,27,1
2024,6,14,24,2
2024,4,10,48,2
2024,3,1,16,3
2024,5,11,38,1
2024,13,41,20,1
2024,14,46,6,0
2024,15,50,27,1
2024,12,40,24,1
2024,1,1,3,2
1459,2,9,48,1
1459,0,30,49,0
1459,11,50,24,2
1459,7,25,23,2
1459,9,27,7,0
1459,10,31,26,1
1459,8,25,16,2
1459,6,16,25,3
1459,4,13,36,3
1459,3,10,50,2
1459,5,17,16,1
1459,1,1,11,1
548,2,8,42,1
548,0,32,41,0
548,11,43,24,3
548,7,13,30,2
548,9,32,18,3
548,10,40,10,0
548,8,26,19,2
548,6,11,50,2
548,4,9,50,2
548,3,8,33,1
548,5,11,46,2
548,13,47,24,4
548,14,50,21,4
548,15,50,29,2
548,12,45,20,3
548,1,1,3,1
1355,7,24,20,1
1355,4,12,34,4
1355,2,5,38,2
1355,3,9,30,4
1355,0,27,47,0
1355,5,13,14,2
1355,8,26,16,1
1355,6,15,28,4
1355,1,1,6,1
280,7,41,18,2
280,4,17,25,2
280,2,13,33,2
280,3,16,20,2
280,0,29,48,0
280,5,24,24,2
280,8,50,25,2
280,6,33,17,3
280,1,10,13,1
260,2,9,50,2
260,0,29,47,0
260,16,44,19,3
260,11,26,14,2
260,7,19,14,1
260,9,29,6,1
260,10,22,27,1
260,17,45,23,3
260,8,20,21,1
260,6,15,11,1
260,4,11,14,1
260,3,10,41,2
260,5,12,36,2
260,13,31,13,3
260,14,38,18,4
260,15,38,11,0
260,12,29,1,1
260,1,7,36,2
1611,4,29,18,1
1611,2,17,16,2
1611,3,17,34,1
1611,0,1,4,1
1611,5,46,20,2
1611,6,50,28,2
1611,1,16,26,3
961,18,46,21,1
961,2,12,36,3
961,0,29,49,0
961,16,35,19,1
961,11,29,19,4
961,7,22,21,1
961,9,25,10,4
961,10,29,3,1
961,17,40,19,2
961,8,23,4,1
961,6,22,15,3
961,4,15,28,2
961,3,14,15,2
961,5,18,15,5
961,13,31,15,3
961,14,32,7,3
961,15,32,11,3
961,12,31,1,1
961,1,9,40,2
761,4,15,25,4
761,2,8,45,3
761,3,14,15,3
761,0,28,46,0
761,5,21,18,5
761,6,47,21,2
761,1,1,9,1
251,2,11,39,4
251,0,30,46,0
251,7,29,5,2
251,9,49,22,3
251,10,50,25,3
251,8,33,4,2
251,6,24,24,6
251,4,21,17,5
251,3,14,32,4
251,5,24,3,2
251,1,5,11,1
1174,2,10,50,2
1174,0,31,48,0
1174,7,32,20,1
1174,9,50,24,2
1174,8,45,20,2
1174,6,25,17,1
1174,4,18,25,4
1174,3,13,32,4
1174,5,21,30,3
1174,1,1,6,1
1293,2,5,50,2
1293,0,39,49,0
1293,16,50,27,2
1293,11,28,18,3
1293,7,18,23,2
1293,9,24,24,2
1293,10,25,13,2
1293,8,24,8,1
1293,6,18,17,4
1293,4,13,14,1
1293,3,10,50,2
1293,5,13,26,1
1293,13,34,19,3
1293,14,40,20,3
1293,15,44,18,2
1293,12,26,32,0
1293,1,1,2,1
1684,2,1,1,2
1684,0,37,46,0
1684,11,16,49,0
1684,7,9,39,2
1684,9,11,50,2
1684,10,14,42,3
1684,8,9,48,2
1684,6,7,34,2
1684,4,3,46,3
1684,3,1,50,2
1684,5,5,42,3
1684,13,27,15,2
1684,14,28,26,1
1684,12,26,22,2
1684,1,1,3,2
463,7,36,18,4
463,4,23,11,1
463,2,10,14,2
463,3,12,34,3
463,0,27,49,0
463,5,28,2,1
463,8,42,14,4
463,6,30,1,1
463,1,1,10,1
1250,4,28,18,1
1250,2,13,33,4
1250,3,14,41,3
1250,0,1,11,0
1250,5,39,19,2
1250,6,50,28,2
1250,1,8,46,2
649,7,25,19,1
649,4,21,18,1
649,2,16,19,4
649,3,16,28,3
649,0,1,48,0
649,5,29,2,2
649,8,42,19,1
649,6,24,6,2
649,1,12,15,3
438,4,30,20,8
438,2,14,33,1
438,3,24,11,4
438,0,1,4,1
438,5,44,18,1
438,1,8,44,1
1614,18,35,19,1
1614,2,1,50,0
1614,0,1,3,0
1614,16,33,42,0
1614,11,27,1,1
1614,21,44,12,0
1614,7,17,39,0
1614,9,20,17,2
1614,25,50,28,2
1614,10,25,36,0
1614,19,41,25,2
1614,17,34,1,1
1614,8,20,22,3
1614,22,47,19,1
1614,6,17,26,1
1614,24,50,28,2
1614,4,12,20,1
1614,3,8,44,1
1614,5,15,46,1
1614,20,43,16,1
1614,23,47,25,1
1614,13,27,24,2
1614,14,33,1,1
1614,15,33,27,1
1614,12,28,19,2
1614,1,2,44,1
1825,2,18,21,1
1825,0,1,9,0
1825,7,37,25,3
1825,9,42,18,4
1825,10,50,24,6
1825,8,38,19,3
1825,6,34,19,3
1825,4,29,11,1
1825,3,27,4,1
1825,5,29,18,1
1825,1,8,44,2
1854,2,3,50,4
1854,0,30,49,0
1854,16,50,23,3
1854,11,29,9,1
1854,7,14,29,2
1854,9,25,22,4
1854,10,26,5,2
1854,8,21,17,2
1854,6,10,41,5
1854,4,8,37,5
1854,3,9,50,4
1854,5,8,45,5
1854,13,32,18,3
1854,14,37,19,3
1854,15,44,18,2
1854,12,29,2,2
1854,1,1,10,1
656,2,17,25,3
656,0,2,39,0
656,7,41,24,3
656,9,46,24,3
656,10,50,24,2
656,8,42,19,3
656,6,37,19,3
656,4,26,11,2
656,3,24,21,2
656,5,32,12,2
656,1,5,11,1
1820,2,1,28,0
1820,0,28,49,0
1820,11,27,19,3
1820,7,23,9,1
1820,9,22,30,1
1820,10,24,16,2
1820,8,21,23,2
1820,6,16,29,4
1820,4,8,42,2
1820,3,8,38,4
1820,5,12,34,4
1820,13,38,2,0
1820,14,50,26,0
1820,12,33,18,2
1820,1,1,17,0
1870,18,43,22,2
1870,2,1,28,0
1870,0,35,49,0
1870,16,32,23,3
1870,11,24,18,1
1870,21,50,36,0
1870,7,15,12,1
1870,9,20,3,0
1870,10,22,13,3
1870,19,44,27,1
1870,17,40,28,0
1870,8,17,24,0
1870,6,14,50,0
1870,4,7,11,2
1870,3,2,14,3
1870,5,14,50,0
1870,20,50,23,1
1870,13,29,6,2
1870,14,28,17,2
1870,15,34,19,3
1870,12,23,8,2
1870,1,1,6,2
766,2,5,50,3
766,0,37,42,0
766,16,50,1,0
766,11,21,13,2
766,7,14,4,0
766,9,18,50,0
766,10,19,19,2
766,8,14,34,1
766,6,12,50,3
766,4,8,50,3
766,3,7,11,1
766,5,13,31,1
766,13,27,15,2
766,14,29,21,0
766,15,47,21,2
766,12,27,7,1
766,1,1,13,1
1971,2,9,45,4
1971,0,30,44,0
1971,11,42,20,2
1971,7,21,15,1
1971,9,29,5,2
1971,10,42,15,1
1971,8,22,24,5
1971,6,18,20,3
1971,4,17,16,1
1971,3,13,33,3
1971,5,17,28,5
1971,12,50,22,1
1971,1,9,12,1
2451,2,9,44,5
2451,0,1,4,0
2451,11,50,27,3
2451,7,20,25,3
2451,9,23,21,3
2451,10,50,21,3
2451,8,21,17,2
2451,6,19,14,2
2451,4,12,35,5
2451,3,10,49,4
2451,5,17,29,4
2451,1,3,44,4
2131,2,6,39,1
2131,0,46,48,0
2131,11,27,11,2
2131,7,15,7,0
2131,9,22,21,2
2131,10,27,26,0
2131,8,22,13,2
2131,6,13,41,1
2131,4,13,15,1
2131,3,8,50,3
2131,5,14,34,1
2131,13,34,22,0
2131,14,50,24,1
2131,15,50,18,1
2131,12,30,34,0
2131,1,1,50,2
2418,2,1,6,2
2418,0,48,38,0
2418,11,44,16,2
2418,7,13,15,2
2418,9,31,49,0
2418,10,40,19,2
2418,8,24,16,2
2418,6,9,17,2
